gene_id	n_reads	n_amb	gid	gname	overlapped	rescue_frac
ENSG00000153898	41674	0.0	ENSG00000153898	MCOLN2	False	0.0
ENSG00000153902	16655	0.0	ENSG00000153902	LGI4	False	0.0
ENSG00000153904	20085	79.0	ENSG00000153904	DDAH1	True	0.00393328354493403
ENSG00000153914	374081	0.0	ENSG00000153914	SREK1	False	0.0
ENSG00000153922	431223	0.0	ENSG00000153922	CHD1	False	0.0
ENSG00000153930	1803	0.0	ENSG00000153930	ANKFN1	False	0.0
ENSG00000153933	66591	0.0	ENSG00000153933	DGKE	False	0.0
ENSG00000153936	54081	0.0	ENSG00000153936	HS2ST1	False	0.0
ENSG00000153944	281825	0.0	ENSG00000153944	MSI2	False	0.0
ENSG00000153956	69975	0.0	ENSG00000153956	CACNA2D1	False	0.0
ENSG00000153975	44712	0.0	ENSG00000153975	ZUP1	False	0.0
ENSG00000153976	5267	0.0	ENSG00000153976	HS3ST3A1	False	0.0
ENSG00000153982	20965	0.0	ENSG00000153982	GDPD1	False	0.0
ENSG00000153989	58426	0.0	ENSG00000153989	NUS1	False	0.0
ENSG00000153993	6899	0.0	ENSG00000153993	SEMA3D	False	0.0
ENSG00000154001	137560	0.0	ENSG00000154001	PPP2R5E	False	0.0
ENSG00000154016	12049	0.0	ENSG00000154016	GRAP	False	0.0
ENSG00000154025	685	0.0	ENSG00000154025	SLC5A10	False	0.0
ENSG00000154027	16076	0.0	ENSG00000154027	AK5	False	0.0
ENSG00000154040	7354	0.0	ENSG00000154040	CABYR	False	0.0
ENSG00000154059	44751	3045.0	ENSG00000154059	IMPACT	True	0.0680431722196152
ENSG00000154065	13317	0.0	ENSG00000154065	ANKRD29	False	0.0
ENSG00000154079	23909	0.0	ENSG00000154079	SDHAF4	False	0.0
ENSG00000154080	4499	0.0	ENSG00000154080	CHST9	False	0.0
ENSG00000154096	33983	0.0	ENSG00000154096	THY1	False	0.0
ENSG00000154099	8464	0.0	ENSG00000154099	DNAAF1	False	0.0
ENSG00000154102	11252	6.0	ENSG00000154102	C16orf74	True	0.0005332385353714896
ENSG00000154114	46784	0.0	ENSG00000154114	TBCEL	False	0.0
ENSG00000154118	1426	0.0	ENSG00000154118	JPH3	False	0.0
ENSG00000154122	81820	0.0	ENSG00000154122	ANKH	False	0.0
ENSG00000154124	66905	0.0	ENSG00000154124	OTULIN	False	0.0
ENSG00000154127	37443	0.0	ENSG00000154127	UBASH3B	False	0.0
ENSG00000154133	6321	0.0	ENSG00000154133	ROBO4	False	0.0
ENSG00000154134	17603	0.0	ENSG00000154134	ROBO3	False	0.0
ENSG00000154144	173209	0.0	ENSG00000154144	TBRG1	False	0.0
ENSG00000154146	17215	0.0	ENSG00000154146	NRGN	False	0.0
ENSG00000154153	67257	2.0	ENSG00000154153	RETREG1	False	2.9736681683690918e-05
ENSG00000154162	1699	0.0	ENSG00000154162	CDH12	True	0.0
ENSG00000154165	1514	0.0	ENSG00000154165	GPR15	False	0.0
ENSG00000154174	90139	0.0	ENSG00000154174	TOMM70	False	0.0
ENSG00000154175	44813	0.0	ENSG00000154175	ABI3BP	False	0.0
ENSG00000154188	18999	0.0	ENSG00000154188	ANGPT1	False	0.0
ENSG00000154217	62267	0.0	ENSG00000154217	PITPNC1	True	0.0
ENSG00000154222	29420	0.0	ENSG00000154222	CC2D1B	False	0.0
ENSG00000154227	447	0.0	ENSG00000154227	CERS3	False	0.0
ENSG00000154229	80680	0.0	ENSG00000154229	PRKCA	True	0.0
ENSG00000154237	27684	51.0	ENSG00000154237	LRRK1	False	0.0018422193324664066
ENSG00000154240	30402	0.0	ENSG00000154240	CEP112	False	0.0
ENSG00000154258	43124	0.0	ENSG00000154258	ABCA9	False	0.0
ENSG00000154262	86605	0.0	ENSG00000154262	ABCA6	False	0.0
ENSG00000154263	40527	0.0	ENSG00000154263	ABCA10	True	0.0
ENSG00000154265	127168	380.0	ENSG00000154265	ABCA5	True	0.0029881731253145445
ENSG00000154269	9073	0.0	ENSG00000154269	ENPP3	False	0.0
ENSG00000154274	9470	0.0	ENSG00000154274	C4orf19	False	0.0
ENSG00000154277	278159	0.0	ENSG00000154277	UCHL1	False	0.0
ENSG00000154305	253701	0.0	ENSG00000154305	MIA3	False	0.0
ENSG00000154309	52686	0.0	ENSG00000154309	DISP1	False	0.0
ENSG00000154310	164552	0.0	ENSG00000154310	TNIK	False	0.0
ENSG00000154319	5097	0.0	ENSG00000154319	FAM167A	False	0.0
ENSG00000154328	17030	0.0	ENSG00000154328	NEIL2	False	0.0
ENSG00000154330	13205	2.0	ENSG00000154330	PGM5	True	0.00015145778114350624
ENSG00000154342	2322	0.0	ENSG00000154342	WNT3A	False	0.0
ENSG00000154358	91557	3.0	ENSG00000154358	OBSCN	True	3.276647334447393e-05
ENSG00000154359	37091	0.0	ENSG00000154359	LONRF1	False	0.0
ENSG00000154370	30221	0.0	ENSG00000154370	TRIM11	False	0.0
ENSG00000154380	183616	0.0	ENSG00000154380	ENAH	False	0.0
ENSG00000154415	20140	0.0	ENSG00000154415	PPP1R3A	False	0.0
ENSG00000154429	36543	0.0	ENSG00000154429	CCSAP	False	0.0
ENSG00000154447	27196	0.0	ENSG00000154447	SH3RF1	False	0.0
ENSG00000154451	122023	0.0	ENSG00000154451	GBP5	False	0.0
ENSG00000154473	241833	0.0	ENSG00000154473	BUB3	False	0.0
ENSG00000154479	16558	1.0	ENSG00000154479	CFAP210	False	6.0393767363208115e-05
ENSG00000154485	6237	0.0	ENSG00000154485	MMP21	False	0.0
ENSG00000154493	5468	0.0	ENSG00000154493	C10orf90	False	0.0
ENSG00000154511	19963	0.0	ENSG00000154511	DIPK1A	False	0.0
ENSG00000154518	957099	0.0	ENSG00000154518	ATP5MC3	False	0.0
ENSG00000154529	18167	0.0	ENSG00000154529	CNTNAP3B	False	0.0
ENSG00000154545	8505	0.0	ENSG00000154545	MAGED4	False	0.0
ENSG00000154548	10976	0.0	ENSG00000154548	SRSF12	False	0.0
ENSG00000154553	58446	0.0	ENSG00000154553	PDLIM3	False	0.0
ENSG00000154556	392847	0.0	ENSG00000154556	SORBS2	False	0.0
ENSG00000154582	394582	0.0	ENSG00000154582	ELOC	False	0.0
ENSG00000154589	70392	56.0	ENSG00000154589	LY96	False	0.0007955449482895784
ENSG00000154611	2496	0.0	ENSG00000154611	PSMA8	False	0.0
ENSG00000154620	2829	2514.0	ENSG00000154620	TMSB4Y	True	0.8886532343584306
ENSG00000154639	45802	0.0	ENSG00000154639	CXADR	False	0.0
ENSG00000154640	106811	0.0	ENSG00000154640	BTG3	False	0.0
ENSG00000154642	56672	17759.0	ENSG00000154642	C21orf91	True	0.31336462450592883
ENSG00000154645	2152	0.0	ENSG00000154645	CHODL	False	0.0
ENSG00000154646	772	136.0	ENSG00000154646	TMPRSS15	True	0.17616580310880828
ENSG00000154654	23464	0.0	ENSG00000154654	NCAM2	False	0.0
ENSG00000154655	15531	86.0	ENSG00000154655	L3MBTL4	False	0.005537312471830532
ENSG00000154678	38558	0.0	ENSG00000154678	PDE1C	False	0.0
ENSG00000154710	115059	1861.0	ENSG00000154710	RABGEF1	True	0.016174310571098305
ENSG00000154719	93810	0.0	ENSG00000154719	MRPL39	False	0.0
ENSG00000154721	14670	0.0	ENSG00000154721	JAM2	False	0.0
ENSG00000154723	770433	0.0	ENSG00000154723	ATP5PF	False	0.0
ENSG00000154727	55570	0.0	ENSG00000154727	GABPA	False	0.0
ENSG00000154734	50573	0.0	ENSG00000154734	ADAMTS1	False	0.0
ENSG00000154736	7114	0.0	ENSG00000154736	ADAMTS5	False	0.0
ENSG00000154743	45545	0.0	ENSG00000154743	TSEN2	False	0.0
ENSG00000154760	55788	0.0	ENSG00000154760	SLFN13	False	0.0
ENSG00000154764	6540	0.0	ENSG00000154764	WNT7A	False	0.0
ENSG00000154767	105308	0.0	ENSG00000154767	XPC	False	0.0
ENSG00000154781	75705	0.0	ENSG00000154781	CCDC174	False	0.0
ENSG00000154783	5925	0.0	ENSG00000154783	FGD5	False	0.0
ENSG00000154803	40619	117.0	ENSG00000154803	FLCN	True	0.0028804254166769246
ENSG00000154813	90686	0.0	ENSG00000154813	DPH3	False	0.0
ENSG00000154814	100721	421.0	ENSG00000154814	OXNAD1	True	0.004179863186425869
ENSG00000154822	42753	0.0	ENSG00000154822	PLCL2	False	0.0
ENSG00000154832	61007	1.0	ENSG00000154832	CXXC1	False	1.6391561624075926e-05
ENSG00000154839	19278	0.0	ENSG00000154839	SKA1	False	0.0
ENSG00000154845	74520	0.0	ENSG00000154845	PPP4R1	False	0.0
ENSG00000154856	13590	0.0	ENSG00000154856	APCDD1	False	0.0
ENSG00000154864	7632	0.0	ENSG00000154864	PIEZO2	False	0.0
ENSG00000154889	74418	0.0	ENSG00000154889	MPPE1	False	0.0
ENSG00000154914	5098	0.0	ENSG00000154914	USP43	False	0.0
ENSG00000154917	19796	0.0	ENSG00000154917	RAB6B	False	0.0
ENSG00000154920	11306	0.0	ENSG00000154920	EME1	False	0.0
ENSG00000154928	9874	1343.0	ENSG00000154928	EPHB1	True	0.13601377354668828
ENSG00000154930	42739	0.0	ENSG00000154930	ACSS1	False	0.0
ENSG00000154945	39197	0.0	ENSG00000154945	ANKRD40	False	0.0
ENSG00000154957	21837	7132.0	ENSG00000154957	ZNF18	True	0.3266016394193342
ENSG00000154975	2109	0.0	ENSG00000154975	CA10	False	0.0
ENSG00000154978	56155	0.0	ENSG00000154978	VOPP1	False	0.0
ENSG00000155008	84236	0.0	ENSG00000155008	APOOL	False	0.0
ENSG00000155011	2752	0.0	ENSG00000155011	DKK2	False	0.0
ENSG00000155016	12648	46.0	ENSG00000155016	CYP2U1	False	0.0036369386464263124
ENSG00000155026	1218	0.0	ENSG00000155026	RSPH10B	False	0.0
ENSG00000155034	16670	0.0	ENSG00000155034	FBXL18	False	0.0
ENSG00000155052	3212	0.0	ENSG00000155052	CNTNAP5	False	0.0
ENSG00000155066	4582	0.0	ENSG00000155066	PROM2	False	0.0
ENSG00000155085	36925	0.0	ENSG00000155085	AK9	False	0.0
ENSG00000155090	142179	0.0	ENSG00000155090	KLF10	False	0.0
ENSG00000155093	22134	0.0	ENSG00000155093	PTPRN2	True	0.0
ENSG00000155096	148337	5893.0	ENSG00000155096	AZIN1	True	0.03972710786924368
ENSG00000155097	90828	0.0	ENSG00000155097	ATP6V1C1	False	0.0
ENSG00000155099	51629	0.0	ENSG00000155099	PIP4P2	False	0.0
ENSG00000155100	59054	9.0	ENSG00000155100	OTUD6B	False	0.00015240288549463204
ENSG00000155111	45750	0.0	ENSG00000155111	CDK19	False	0.0
ENSG00000155115	310459	0.0	ENSG00000155115	GTF3C6	False	0.0
ENSG00000155158	57630	0.0	ENSG00000155158	TTC39B	False	0.0
ENSG00000155189	87985	0.0	ENSG00000155189	AGPAT5	False	0.0
ENSG00000155229	81258	0.0	ENSG00000155229	MMS19	False	0.0
ENSG00000155252	34268	0.0	ENSG00000155252	PI4K2A	False	0.0
ENSG00000155254	18159	0.0	ENSG00000155254	MARVELD1	False	0.0
ENSG00000155256	56632	0.0	ENSG00000155256	ZFYVE27	False	0.0
ENSG00000155265	4493	0.0	ENSG00000155265	GOLGA7B	False	0.0
ENSG00000155269	502	49.0	ENSG00000155269	GPR78	True	0.09760956175298804
ENSG00000155275	22362	979.0	ENSG00000155275	TRMT44	True	0.043779626151507024
ENSG00000155287	42199	0.0	ENSG00000155287	SLC25A28	False	0.0
ENSG00000155304	47402	0.0	ENSG00000155304	HSPA13	False	0.0
ENSG00000155307	159814	0.0	ENSG00000155307	SAMSN1	False	0.0
ENSG00000155313	98854	0.0	ENSG00000155313	USP25	False	0.0
ENSG00000155324	37342	0.0	ENSG00000155324	GRAMD2B	False	0.0
ENSG00000155329	80592	0.0	ENSG00000155329	ZCCHC10	False	0.0
ENSG00000155330	77298	0.0	ENSG00000155330	C16orf87	False	0.0
ENSG00000155363	43126	0.0	ENSG00000155363	MOV10	False	0.0
ENSG00000155366	179588	0.0	ENSG00000155366	RHOC	False	0.0
ENSG00000155367	3331	0.0	ENSG00000155367	PPM1J	False	0.0
ENSG00000155368	600738	0.0	ENSG00000155368	DBI	False	0.0
ENSG00000155380	91163	0.0	ENSG00000155380	SLC16A1	False	0.0
ENSG00000155393	34555	0.0	ENSG00000155393	HEATR3	False	0.0
ENSG00000155428	2109	0.0	ENSG00000155428	TRIM74	False	0.0
ENSG00000155438	224902	0.0	ENSG00000155438	NIFK	False	0.0
ENSG00000155463	148456	0.0	ENSG00000155463	OXA1L	False	0.0
ENSG00000155465	32812	0.0	ENSG00000155465	SLC7A7	False	0.0
ENSG00000155495	1177	0.0	ENSG00000155495	MAGEC1	False	0.0
ENSG00000155506	194704	0.0	ENSG00000155506	LARP1	False	0.0
ENSG00000155508	100734	0.0	ENSG00000155508	CNOT8	False	0.0
ENSG00000155511	8816	0.0	ENSG00000155511	GRIA1	False	0.0
ENSG00000155530	4951	0.0	ENSG00000155530	LRGUK	False	0.0
ENSG00000155542	24146	0.0	ENSG00000155542	SETD9	False	0.0
ENSG00000155545	34904	0.0	ENSG00000155545	MIER3	False	0.0
ENSG00000155561	71941	0.0	ENSG00000155561	NUP205	False	0.0
ENSG00000155592	10223	0.0	ENSG00000155592	ZKSCAN2	False	0.0
ENSG00000155621	51218	0.0	ENSG00000155621	C9orf85	False	0.0
ENSG00000155629	70353	0.0	ENSG00000155629	PIK3AP1	False	0.0
ENSG00000155636	25276	0.0	ENSG00000155636	RBM45	False	0.0
ENSG00000155657	3252706	1786.0	ENSG00000155657	TTN	True	0.0005490812880106595
ENSG00000155659	11038	0.0	ENSG00000155659	VSIG4	False	0.0
ENSG00000155660	152437	0.0	ENSG00000155660	PDIA4	False	0.0
ENSG00000155666	7953	0.0	ENSG00000155666	KDM8	False	0.0
ENSG00000155714	968	0.0	ENSG00000155714	PDZD9	False	0.0
ENSG00000155719	1731	0.0	ENSG00000155719	OTOA	False	0.0
ENSG00000155729	26408	0.0	ENSG00000155729	KCTD18	False	0.0
ENSG00000155744	111732	0.0	ENSG00000155744	HYCC2	False	0.0
ENSG00000155749	8975	0.0	ENSG00000155749	FLACC1	False	0.0
ENSG00000155754	7323	0.0	ENSG00000155754	C2CD6	False	0.0
ENSG00000155755	30835	0.0	ENSG00000155755	TMEM237	False	0.0
ENSG00000155760	15196	0.0	ENSG00000155760	FZD7	False	0.0
ENSG00000155761	7942	0.0	ENSG00000155761	SPAG17	False	0.0
ENSG00000155792	9259	0.0	ENSG00000155792	DEPTOR	False	0.0
ENSG00000155816	25186	0.0	ENSG00000155816	FMN2	False	0.0
ENSG00000155827	68510	0.0	ENSG00000155827	RNF20	False	0.0
ENSG00000155846	42707	0.0	ENSG00000155846	PPARGC1B	False	0.0
ENSG00000155849	120767	0.0	ENSG00000155849	ELMO1	False	0.0
ENSG00000155850	55935	0.0	ENSG00000155850	SLC26A2	False	0.0
ENSG00000155858	7739	0.0	ENSG00000155858	LSM11	False	0.0
ENSG00000155868	49508	46400.0	ENSG00000155868	MED7	True	0.9372222671083461
ENSG00000155875	1746	0.0	ENSG00000155875	SAXO1	False	0.0
ENSG00000155876	62194	0.0	ENSG00000155876	RRAGA	False	0.0
ENSG00000155886	7091	0.0	ENSG00000155886	SLC24A2	False	0.0
ENSG00000155893	21932	352.0	ENSG00000155893	PXYLP1	True	0.016049607878898413
ENSG00000155897	3118	0.0	ENSG00000155897	ADCY8	True	0.0
ENSG00000155903	197219	19.0	ENSG00000155903	RASA2	True	9.63396021681481e-05
ENSG00000155906	63213	0.0	ENSG00000155906	RMND1	False	0.0
ENSG00000155918	569	0.0	ENSG00000155918	RAET1L	False	0.0
ENSG00000155926	122361	0.0	ENSG00000155926	SLA	False	0.0
ENSG00000155957	332294	0.0	ENSG00000155957	TMBIM4	False	0.0
ENSG00000155959	145229	0.0	ENSG00000155959	VBP1	False	0.0
ENSG00000155961	11296	0.0	ENSG00000155961	RAB39B	False	0.0
ENSG00000155962	15958	0.0	ENSG00000155962	CLIC2	False	0.0
ENSG00000155966	3384	0.0	ENSG00000155966	AFF2	True	0.0
ENSG00000155970	25432	0.0	ENSG00000155970	MICU3	False	0.0
ENSG00000155974	16625	24.0	ENSG00000155974	GRIP1	True	0.001443609022556391
ENSG00000155975	62557	0.0	ENSG00000155975	VPS37A	False	0.0
ENSG00000155980	14500	0.0	ENSG00000155980	KIF5A	False	0.0
ENSG00000156009	467	0.0	ENSG00000156009	MAGEA8	False	0.0
ENSG00000156011	138445	0.0	ENSG00000156011	PSD3	False	0.0
ENSG00000156017	31205	542.0	ENSG00000156017	CARNMT1	True	0.01736901137638199
ENSG00000156026	38124	8.0	ENSG00000156026	MCU	True	0.00020984156961494072
ENSG00000156030	95569	0.0	ENSG00000156030	MIDEAS	False	0.0
ENSG00000156042	13414	0.0	ENSG00000156042	CFAP70	False	0.0
ENSG00000156049	2913	0.0	ENSG00000156049	GNA14	False	0.0
ENSG00000156050	9639	5383.0	ENSG00000156050	FAM161B	True	0.5584604212055192
ENSG00000156052	115453	0.0	ENSG00000156052	GNAQ	False	0.0
ENSG00000156076	1001	0.0	ENSG00000156076	WIF1	False	0.0
ENSG00000156096	1976	0.0	ENSG00000156096	UGT2B4	False	0.0
ENSG00000156097	453	0.0	ENSG00000156097	GPR61	False	0.0
ENSG00000156103	29161	0.0	ENSG00000156103	MMP16	False	0.0
ENSG00000156110	86646	0.0	ENSG00000156110	ADK	False	0.0
ENSG00000156113	45101	0.0	ENSG00000156113	KCNMA1	False	0.0
ENSG00000156127	45372	1.0	ENSG00000156127	BATF	False	2.2040024684827647e-05
ENSG00000156136	77168	8461.0	ENSG00000156136	DCK	True	0.10964389384200705
ENSG00000156140	8193	0.0	ENSG00000156140	ADAMTS3	False	0.0
ENSG00000156162	38302	0.0	ENSG00000156162	DPY19L4	False	0.0
ENSG00000156170	85589	20.0	ENSG00000156170	NDUFAF6	True	0.00023367488812814732
ENSG00000156171	86503	0.0	ENSG00000156171	DRAM2	False	0.0
ENSG00000156172	6005	0.0	ENSG00000156172	CFAP418	False	0.0
ENSG00000156194	323	0.0	ENSG00000156194	PPEF2	False	0.0
ENSG00000156206	2535	0.0	ENSG00000156206	CFAP161	False	0.0
ENSG00000156218	6847	28.0	ENSG00000156218	ADAMTSL3	True	0.004089382211187382
ENSG00000156219	15049	0.0	ENSG00000156219	ART3	False	0.0
ENSG00000156222	2828	0.0	ENSG00000156222	SLC28A1	False	0.0
ENSG00000156232	91516	3.0	ENSG00000156232	WHAMM	False	3.2781153022422306e-05
ENSG00000156234	1264	0.0	ENSG00000156234	CXCL13	False	0.0
ENSG00000156239	25418	0.0	ENSG00000156239	N6AMT1	False	0.0
ENSG00000156253	10913	0.0	ENSG00000156253	RWDD2B	False	0.0
ENSG00000156256	334430	10.0	ENSG00000156256	USP16	False	2.990162365816464e-05
ENSG00000156261	340406	182.0	ENSG00000156261	CCT8	True	0.000534655675869403
ENSG00000156265	13564	4.0	ENSG00000156265	MAP3K7CL	False	0.0002948982601002654
ENSG00000156269	356	0.0	ENSG00000156269	NAA11	False	0.0
ENSG00000156273	160416	932.0	ENSG00000156273	BACH1	True	0.005809894274885298
ENSG00000156298	14278	0.0	ENSG00000156298	TSPAN7	False	0.0
ENSG00000156299	70205	0.0	ENSG00000156299	TIAM1	False	0.0
ENSG00000156304	78791	0.0	ENSG00000156304	SCAF4	False	0.0
ENSG00000156313	88699	0.0	ENSG00000156313	RPGR	False	0.0
ENSG00000156345	4377	0.0	ENSG00000156345	CDK20	False	0.0
ENSG00000156374	34677	0.0	ENSG00000156374	PCGF6	False	0.0
ENSG00000156381	10650	0.0	ENSG00000156381	ANKRD9	False	0.0
ENSG00000156384	30052	0.0	ENSG00000156384	SFR1	False	0.0
ENSG00000156395	12825	0.0	ENSG00000156395	SORCS3	False	0.0
ENSG00000156398	24188	0.0	ENSG00000156398	SFXN2	False	0.0
ENSG00000156411	813352	0.0	ENSG00000156411	ATP5MJ	False	0.0
ENSG00000156413	1001	0.0	ENSG00000156413	FUT6	False	0.0
ENSG00000156414	7036	0.0	ENSG00000156414	TDRD9	False	0.0
ENSG00000156427	6112	0.0	ENSG00000156427	FGF18	False	0.0
ENSG00000156453	9327	0.0	ENSG00000156453	PCDH1	False	0.0
ENSG00000156463	23298	0.0	ENSG00000156463	SH3RF2	False	0.0
ENSG00000156466	763	0.0	ENSG00000156466	GDF6	False	0.0
ENSG00000156467	1447393	0.0	ENSG00000156467	UQCRB	False	0.0
ENSG00000156469	43126	0.0	ENSG00000156469	MTERF3	False	0.0
ENSG00000156471	76472	0.0	ENSG00000156471	PTDSS1	False	0.0
ENSG00000156475	45760	1.0	ENSG00000156475	PPP2R2B	True	2.1853146853146853e-05
ENSG00000156482	9971652	0.0	ENSG00000156482	RPL30	False	0.0
ENSG00000156486	429	0.0	ENSG00000156486	KCNS2	False	0.0
ENSG00000156500	31722	0.0	ENSG00000156500	PABIR3	False	0.0
ENSG00000156502	99963	0.0	ENSG00000156502	SUPV3L1	False	0.0
ENSG00000156504	49224	0.0	ENSG00000156504	PABIR2	False	0.0
ENSG00000156508	9212129	0.0	ENSG00000156508	EEF1A1	False	0.0
ENSG00000156509	3682	0.0	ENSG00000156509	FBXO43	False	0.0
ENSG00000156510	17222	0.0	ENSG00000156510	HKDC1	False	0.0
ENSG00000156515	109028	0.0	ENSG00000156515	HK1	False	0.0
ENSG00000156521	18564	0.0	ENSG00000156521	TYSND1	False	0.0
ENSG00000156531	176885	0.0	ENSG00000156531	PHF6	False	0.0
ENSG00000156535	54959	0.0	ENSG00000156535	CD109	False	0.0
ENSG00000156564	1551	15.0	ENSG00000156564	LRFN2	True	0.009671179883945842
ENSG00000156574	1072	0.0	ENSG00000156574	NODAL	False	0.0
ENSG00000156575	1193	0.0	ENSG00000156575	PRG3	False	0.0
ENSG00000156587	110790	0.0	ENSG00000156587	UBE2L6	False	0.0
ENSG00000156599	66506	0.0	ENSG00000156599	ZDHHC5	False	0.0
ENSG00000156603	72581	0.0	ENSG00000156603	MED19	False	0.0
ENSG00000156639	42912	0.0	ENSG00000156639	ZFAND3	False	0.0
ENSG00000156642	120056	78.0	ENSG00000156642	NPTN	True	0.0006496968081561938
ENSG00000156650	179597	18.0	ENSG00000156650	KAT6B	False	0.00010022439127602354
ENSG00000156671	80192	0.0	ENSG00000156671	SAMD8	False	0.0
ENSG00000156675	167178	0.0	ENSG00000156675	RAB11FIP1	False	0.0
ENSG00000156687	3771	0.0	ENSG00000156687	UNC5D	False	0.0
ENSG00000156689	1785	0.0	ENSG00000156689	GLYATL2	False	0.0
ENSG00000156697	73183	0.0	ENSG00000156697	UTP14A	False	0.0
ENSG00000156709	112348	0.0	ENSG00000156709	AIFM1	False	0.0
ENSG00000156711	24241	0.0	ENSG00000156711	MAPK13	False	0.0
ENSG00000156735	65096	0.0	ENSG00000156735	BAG4	False	0.0
ENSG00000156738	248982	0.0	ENSG00000156738	MS4A1	False	0.0
ENSG00000156787	45171	0.0	ENSG00000156787	TBC1D31	False	0.0
ENSG00000156795	35967	0.0	ENSG00000156795	NTAQ1	False	0.0
ENSG00000156802	200439	0.0	ENSG00000156802	ATAD2	False	0.0
ENSG00000156804	67811	0.0	ENSG00000156804	FBXO32	False	0.0
ENSG00000156831	96736	0.0	ENSG00000156831	NSMCE2	False	0.0
ENSG00000156853	17564	2.0	ENSG00000156853	ZNF689	True	0.00011386927806877705
ENSG00000156858	44331	0.0	ENSG00000156858	PRR14	False	0.0
ENSG00000156860	67695	0.0	ENSG00000156860	FBRS	False	0.0
ENSG00000156869	19626	0.0	ENSG00000156869	FRRS1	False	0.0
ENSG00000156873	63359	0.0	ENSG00000156873	PHKG2	False	0.0
ENSG00000156875	87619	0.0	ENSG00000156875	MFSD14A	False	0.0
ENSG00000156876	64040	7959.0	ENSG00000156876	SASS6	True	0.12428169893816365
ENSG00000156885	87382	0.0	ENSG00000156885	COX6A2	False	0.0
ENSG00000156886	7817	163.0	ENSG00000156886	ITGAD	True	0.020851989254189587
ENSG00000156925	10196	2364.0	ENSG00000156925	ZIC3	True	0.2318556296586897
ENSG00000156928	119136	0.0	ENSG00000156928	MALSU1	False	0.0
ENSG00000156931	138594	0.0	ENSG00000156931	VPS8	False	0.0
ENSG00000156958	61146	36.0	ENSG00000156958	GALK2	True	0.0005887547836326171
ENSG00000156959	4111	0.0	ENSG00000156959	LHFPL4	False	0.0
ENSG00000156966	9603	0.0	ENSG00000156966	B3GNT7	False	0.0
ENSG00000156968	10587	0.0	ENSG00000156968	MPV17L	False	0.0
ENSG00000156970	48916	14791.0	ENSG00000156970	BUB1B	True	0.30237550085861475
ENSG00000156973	39216	0.0	ENSG00000156973	PDE6D	False	0.0
ENSG00000156976	669082	0.0	ENSG00000156976	EIF4A2	False	0.0
ENSG00000156983	30758	0.0	ENSG00000156983	BRPF1	False	0.0
ENSG00000156990	67079	0.0	ENSG00000156990	RPUSD3	False	0.0
ENSG00000157005	2759	0.0	ENSG00000157005	SST	False	0.0
ENSG00000157014	29639	34.0	ENSG00000157014	TATDN2	True	0.0011471372178548534
ENSG00000157017	2934	0.0	ENSG00000157017	GHRL	False	0.0
ENSG00000157020	104265	0.0	ENSG00000157020	SEC13	False	0.0
ENSG00000157036	91890	0.0	ENSG00000157036	EXOG	False	0.0
ENSG00000157045	54666	0.0	ENSG00000157045	NTAN1	False	0.0
ENSG00000157060	240	0.0	ENSG00000157060	SHCBP1L	False	0.0
ENSG00000157064	3982	0.0	ENSG00000157064	NMNAT2	False	0.0
ENSG00000157077	39609	0.0	ENSG00000157077	ZFYVE9	False	0.0
ENSG00000157087	40185	0.0	ENSG00000157087	ATP2B2	True	0.0
ENSG00000157103	9163	0.0	ENSG00000157103	SLC6A1	False	0.0
ENSG00000157106	297992	0.0	ENSG00000157106	SMG1	False	0.0
ENSG00000157107	75336	0.0	ENSG00000157107	FCHO2	False	0.0
ENSG00000157110	51786	0.0	ENSG00000157110	RBPMS	False	0.0
ENSG00000157111	3031	0.0	ENSG00000157111	TMEM171	False	0.0
ENSG00000157150	4126	0.0	ENSG00000157150	TIMP4	False	0.0
ENSG00000157152	4293	0.0	ENSG00000157152	SYN2	False	0.0
ENSG00000157168	28642	1.0	ENSG00000157168	NRG1	True	3.491376300537672e-05
ENSG00000157181	90542	0.0	ENSG00000157181	ODR4	False	0.0
ENSG00000157184	28031	0.0	ENSG00000157184	CPT2	False	0.0
ENSG00000157191	120849	0.0	ENSG00000157191	NECAP2	False	0.0
ENSG00000157193	71120	0.0	ENSG00000157193	LRP8	False	0.0
ENSG00000157212	42543	0.0	ENSG00000157212	PAXIP1	False	0.0
ENSG00000157214	25579	0.0	ENSG00000157214	STEAP2	False	0.0
ENSG00000157216	102812	0.0	ENSG00000157216	SSBP3	False	0.0
ENSG00000157224	22598	1953.0	ENSG00000157224	CLDN12	True	0.08642357730772635
ENSG00000157227	17240	0.0	ENSG00000157227	MMP14	False	0.0
ENSG00000157240	10817	0.0	ENSG00000157240	FZD1	False	0.0
ENSG00000157259	99598	54069.0	ENSG00000157259	GATAD1	True	0.5428723468342738
ENSG00000157303	24799	0.0	ENSG00000157303	SUSD3	False	0.0
ENSG00000157306	10930	95.0	ENSG00000157306	ZFHX2-AS1	True	0.00869167429094236
ENSG00000157315	3105	2.0	ENSG00000157315	TMED6	False	0.0006441223832528181
ENSG00000157322	9794	0.0	ENSG00000157322	CLEC18A	False	0.0
ENSG00000157326	73919	0.0	ENSG00000157326	DHRS4	False	0.0
ENSG00000157330	344	0.0	ENSG00000157330	CFAP107	False	0.0
ENSG00000157335	5127	0.0	ENSG00000157335	CLEC18C	False	0.0
ENSG00000157343	1248	0.0	ENSG00000157343	ARMC12	False	0.0
