release_candidate	srr	gse	species	platform	isoquant_cells	isoquant_transcripts_documented	isoquant_transcripts_registry	isoquant_path_registry	isoquant_path_resolved	isoquant_dir_available	isoquant_search_dir	isoquant_file_stem	gene_counts_available	gene_counts_path	gene_counts_bytes	transcript_counts_available	transcript_counts_path	transcript_counts_bytes	read_assignments_available	read_assignments_path	read_assignments_bytes	transcript_models_available	transcript_models_path	transcript_models_bytes	extended_annotation_available	extended_annotation_path	extended_annotation_bytes	discovered_transcript_counts_available	discovered_transcript_counts_path	discovered_transcript_counts_bytes	diu_available	diu_path	diu_bytes	apa_available	apa_path	apa_bytes	junction_available	junction_path	junction_bytes	ase_available	ase_path	ase_bytes	file_contract_status
scTHREAD_NAR_release_20260803	SRR34318915	GSE212945	human	ONT	4059	True	28873	data/isoquant/GSE212945/SRR34318915	data/isoquant/GSE212945/SRR34318915	True	data/isoquant/GSE212945/SRR34318915/SRR34318915	SRR34318915	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.gene_counts.tsv	828543	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.transcript_counts.tsv	4756059	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.read_assignments.tsv.gz	234394794	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.transcript_models.gtf	138692311	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.extended_annotation.gtf	1343040238	True	data/isoquant/GSE212945/SRR34318915/SRR34318915/SRR34318915.discovered_transcript_counts.tsv	618167	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714350	GSE214231	human	PacBio	0	True	868	data/isoquant_pacbio/GSE214231/SRR21714350	data/isoquant_pacbio/GSE214231/SRR21714350	True	data/isoquant_pacbio/GSE214231/SRR21714350	SRR21714350	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.gene_counts.tsv	811143	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.transcript_counts.tsv	4746308	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.read_assignments.tsv.gz	9065418	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.transcript_models.gtf	9423139	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.extended_annotation.gtf	1339358900	True	data/isoquant_pacbio/GSE214231/SRR21714350/SRR21714350.discovered_transcript_counts.tsv	111872	True	results/paper1/f2_grammar/agg_diu/SRR21714350.diu.parquet	17289	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714351	GSE214231	human	PacBio	0	True	810	data/isoquant_pacbio/GSE214231/SRR21714351	data/isoquant_pacbio/GSE214231/SRR21714351	True	data/isoquant_pacbio/GSE214231/SRR21714351	SRR21714351	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.gene_counts.tsv	811107	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.transcript_counts.tsv	4746300	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.read_assignments.tsv.gz	7104868	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.transcript_models.gtf	8818975	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.extended_annotation.gtf	1339122765	True	data/isoquant_pacbio/GSE214231/SRR21714351/SRR21714351.discovered_transcript_counts.tsv	95198	True	results/paper1/f2_grammar/agg_diu/SRR21714351.diu.parquet	17468	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714352	GSE214231	human	PacBio	0	True	631	data/isoquant_pacbio/GSE214231/SRR21714352	data/isoquant_pacbio/GSE214231/SRR21714352	True	data/isoquant_pacbio/GSE214231/SRR21714352	SRR21714352	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.gene_counts.tsv	811031	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.transcript_counts.tsv	4746270	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.read_assignments.tsv.gz	4610193	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.transcript_models.gtf	7040289	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.extended_annotation.gtf	1338859102	True	data/isoquant_pacbio/GSE214231/SRR21714352/SRR21714352.discovered_transcript_counts.tsv	75108	True	results/paper1/f2_grammar/agg_diu/SRR21714352.diu.parquet	14669	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714353	GSE214231	human	PacBio	0	True	2391	data/isoquant_pacbio/GSE214231/SRR21714353	data/isoquant_pacbio/GSE214231/SRR21714353	True	data/isoquant_pacbio/GSE214231/SRR21714353	SRR21714353	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.gene_counts.tsv	811537	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.transcript_counts.tsv	4746470	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.read_assignments.tsv.gz	7000068	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.transcript_models.gtf	27067623	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.extended_annotation.gtf	1340201980	True	data/isoquant_pacbio/GSE214231/SRR21714353/SRR21714353.discovered_transcript_counts.tsv	199694	True	results/paper1/f2_grammar/agg_diu/SRR21714353.diu.parquet	38792	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714354	GSE214231	human	PacBio	0	True	286	data/isoquant_pacbio/GSE214231/SRR21714354	data/isoquant_pacbio/GSE214231/SRR21714354	True	data/isoquant_pacbio/GSE214231/SRR21714354	SRR21714354	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.gene_counts.tsv	810868	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.transcript_counts.tsv	4746205	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.read_assignments.tsv.gz	1670403	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.transcript_models.gtf	3671709	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.extended_annotation.gtf	1338127176	True	data/isoquant_pacbio/GSE214231/SRR21714354/SRR21714354.discovered_transcript_counts.tsv	22743	True	results/paper1/f2_grammar/agg_diu/SRR21714354.diu.parquet	8041	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR21714355	GSE214231	human	PacBio	0	True	584	data/isoquant_pacbio/GSE214231/SRR21714355	data/isoquant_pacbio/GSE214231/SRR21714355	True	data/isoquant_pacbio/GSE214231/SRR21714355	SRR21714355	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.gene_counts.tsv	810960	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.transcript_counts.tsv	4746245	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.read_assignments.tsv.gz	2529851	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.transcript_models.gtf	6632190	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.extended_annotation.gtf	1338444247	True	data/isoquant_pacbio/GSE214231/SRR21714355/SRR21714355.discovered_transcript_counts.tsv	44985	True	results/paper1/f2_grammar/agg_diu/SRR21714355.diu.parquet	13756	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR23271781	GSE224045	human	ONT	8756	True	54954	data/isoquant/GSE224045/SRR23271781	data/isoquant/GSE224045/SRR23271781	True	data/isoquant/GSE224045/SRR23271781/SRR23271781	SRR23271781	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.gene_counts.tsv	843546	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.transcript_counts.tsv	4783426	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.read_assignments.tsv.gz	915992764	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.transcript_models.gtf	300965430	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.extended_annotation.gtf	1385074814	True	data/isoquant/GSE224045/SRR23271781/SRR23271781/SRR23271781.discovered_transcript_counts.tsv	2520131	True	results/paper1/f2_grammar/agg_diu/SRR23271781.diu.parquet	679348	True	results/paper1/f2_grammar/agg_apa/SRR23271781.apa.parquet	2494201	True	results/paper1/f2_grammar/agg_jct/SRR23271781.jct_ct.parquet	21046068	True	results/paper1/f2_grammar/agg_ase_ct/SRR23271781.ase_ct.parquet	143809	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR26865982	GSE248118	human	ONT	2331	True	63178	data/isoquant/GSE248118/SRR26865982	data/isoquant/GSE248118/SRR26865982	True	data/isoquant/GSE248118/SRR26865982/SRR26865982	SRR26865982	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.gene_counts.tsv	845500	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.transcript_counts.tsv	4785848	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.read_assignments.tsv.gz	1169075858	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.transcript_models.gtf	290820954	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.extended_annotation.gtf	1360100632	True	data/isoquant/GSE248118/SRR26865982/SRR26865982/SRR26865982.discovered_transcript_counts.tsv	1660243	True	results/paper1/f2_grammar/agg_diu/SRR26865982.diu.parquet	808013	True	results/paper1/f2_grammar/agg_apa/SRR26865982.apa.parquet	6167730	True	results/paper1/f2_grammar/agg_jct/SRR26865982.jct_ct.parquet	26215680	True	results/paper1/f2_grammar/agg_ase_ct/SRR26865982.ase_ct.parquet	262857	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27237241	GSE250381	mouse	PacBio	17	True	10409	data/isoquant_pacbio/GSE250381/SRR27237241	data/isoquant_pacbio/GSE250381/SRR27237241	True	data/isoquant_pacbio/GSE250381/SRR27237241	SRR27237241	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.gene_counts.tsv	818405	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.transcript_counts.tsv	3020759	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.read_assignments.tsv.gz	46586402	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.transcript_models.gtf	80564090	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.extended_annotation.gtf	771442081	True	data/isoquant_pacbio/GSE250381/SRR27237241/SRR27237241.discovered_transcript_counts.tsv	550079	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27237242	GSE250381	mouse	PacBio	88	True	18948	data/isoquant_pacbio/GSE250381/SRR27237242	data/isoquant_pacbio/GSE250381/SRR27237242	True	data/isoquant_pacbio/GSE250381/SRR27237242	SRR27237242	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.gene_counts.tsv	822841	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.transcript_counts.tsv	3024598	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.read_assignments.tsv.gz	69130771	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.transcript_models.gtf	151330239	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.extended_annotation.gtf	784326901	True	data/isoquant_pacbio/GSE250381/SRR27237242/SRR27237242.discovered_transcript_counts.tsv	1074267	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27237243	GSE250381	mouse	PacBio	87	True	17218	data/isoquant_pacbio/GSE250381/SRR27237243	data/isoquant_pacbio/GSE250381/SRR27237243	True	data/isoquant_pacbio/GSE250381/SRR27237243	SRR27237243	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.gene_counts.tsv	823371	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.transcript_counts.tsv	3024763	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.read_assignments.tsv.gz	78128837	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.transcript_models.gtf	140692501	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.extended_annotation.gtf	784147829	True	data/isoquant_pacbio/GSE250381/SRR27237243/SRR27237243.discovered_transcript_counts.tsv	1091475	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27237244	GSE250381	mouse	PacBio	51	True	16764	data/isoquant_pacbio/GSE250381/SRR27237244	data/isoquant_pacbio/GSE250381/SRR27237244	True	data/isoquant_pacbio/GSE250381/SRR27237244	SRR27237244	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.gene_counts.tsv	822064	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.transcript_counts.tsv	3023437	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.read_assignments.tsv.gz	61573548	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.transcript_models.gtf	136416349	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.extended_annotation.gtf	780722232	True	data/isoquant_pacbio/GSE250381/SRR27237244/SRR27237244.discovered_transcript_counts.tsv	979507	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27405402	GSE252344	human	PacBio	45	True	15624	data/isoquant_pacbio/GSE252344/SRR27405402	data/isoquant_pacbio/GSE252344/SRR27405402	True	data/isoquant_pacbio/GSE252344/SRR27405402	SRR27405402	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.gene_counts.tsv	816467	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.transcript_counts.tsv	4749141	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.read_assignments.tsv.gz	26238363	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.transcript_models.gtf	54914644	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.extended_annotation.gtf	1340406445	True	data/isoquant_pacbio/GSE252344/SRR27405402/SRR27405402.discovered_transcript_counts.tsv	205087	True	results/paper1/f2_grammar/agg_diu/SRR27405402.diu.parquet	176797	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27406895	GSE252416	human	PacBio	0	True	7929	data/isoquant_pacbio/GSE252416/SRR27406895	data/isoquant_pacbio/GSE252416/SRR27406895	True	data/isoquant_pacbio/GSE252416/SRR27406895	SRR27406895	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.gene_counts.tsv	812539	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.transcript_counts.tsv	4746853	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.read_assignments.tsv.gz	8515030	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.transcript_models.gtf	36286472	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.extended_annotation.gtf	1338664467	True	data/isoquant_pacbio/GSE252416/SRR27406895/SRR27406895.discovered_transcript_counts.tsv	106399	True	results/paper1/f2_grammar/agg_diu/SRR27406895.diu.parquet	107601	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27935476	GSE255520	mouse	ONT	2396	True	21414	data/isoquant/GSE255520/Ms_Retina	data/isoquant/GSE255520/Ms_Retina	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina	Ms_Retina	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.gene_counts.tsv	823294	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.transcript_counts.tsv	3022467	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.read_assignments.tsv.gz	142180844	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.transcript_models.gtf	142693277	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.extended_annotation.gtf	768853498	True	data/isoquant/GSE255520/Ms_Retina/Ms_Retina/Ms_Retina.discovered_transcript_counts.tsv	687007	False		0	False		0	False		0	True	results/paper1/f2_grammar/agg_ase_ct/SRR27935476.ase_ct.parquet	313831	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27935477	GSE255520	mouse	ONT	6398	True	22581	data/isoquant/GSE255520/Ms_RGC	data/isoquant/GSE255520/Ms_RGC	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC	Ms_RGC	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.gene_counts.tsv	826202	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.transcript_counts.tsv	3026591	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.read_assignments.tsv.gz	259167740	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.transcript_models.gtf	154430343	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.extended_annotation.gtf	774055179	True	data/isoquant/GSE255520/Ms_RGC/Ms_RGC/Ms_RGC.discovered_transcript_counts.tsv	902239	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR27935479	GSE255520	mouse	ONT	2895	True	20017	data/isoquant/GSE255520/Ms_WT_P40	data/isoquant/GSE255520/Ms_WT_P40	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40	Ms_WT_P40	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.gene_counts.tsv	824528	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.transcript_counts.tsv	3024191	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.read_assignments.tsv.gz	181176958	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.transcript_models.gtf	153481961	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.extended_annotation.gtf	779920754	True	data/isoquant/GSE255520/Ms_WT_P40/Ms_WT_P40/Ms_WT_P40.discovered_transcript_counts.tsv	1052636	False		0	False		0	False		0	False		0	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR30166096	GSE274249	human	ONT	8736	True	61055	data/isoquant/GSE274249/SRR30166096	data/isoquant/GSE274249/SRR30166096	True	data/isoquant/GSE274249/SRR30166096/SRR30166096	SRR30166096	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.gene_counts.tsv	846869	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.transcript_counts.tsv	4785310	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.read_assignments.tsv.gz	1522210394	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.transcript_models.gtf	275326850	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.extended_annotation.gtf	1360413012	True	data/isoquant/GSE274249/SRR30166096/SRR30166096/SRR30166096.discovered_transcript_counts.tsv	1760314	True	results/paper1/f2_grammar/agg_diu/SRR30166096.diu.parquet	1450790	True	results/paper1/f2_grammar/agg_apa/SRR30166096.apa.parquet	6629954	True	results/paper1/f2_grammar/agg_jct/SRR30166096.jct_ct.parquet	29311391	True	results/paper1/f2_grammar/agg_ase_ct/SRR30166096.ase_ct.parquet	395869	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR30166097	GSE274249	human	ONT	8776	True	33683	data/isoquant/GSE274249/SRR30166097	data/isoquant/GSE274249/SRR30166097	True	data/isoquant/GSE274249/SRR30166097/SRR30166097	SRR30166097	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.gene_counts.tsv	831096	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.transcript_counts.tsv	4759427	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.read_assignments.tsv.gz	261513965	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.transcript_models.gtf	180976942	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.extended_annotation.gtf	1346231736	True	data/isoquant/GSE274249/SRR30166097/SRR30166097/SRR30166097.discovered_transcript_counts.tsv	799654	True	results/paper1/f2_grammar/agg_diu/SRR30166097.diu.parquet	609041	True	results/paper1/f2_grammar/agg_apa/SRR30166097.apa.parquet	3282950	True	results/paper1/f2_grammar/agg_jct/SRR30166097.jct_ct.parquet	10961183	True	results/paper1/f2_grammar/agg_ase_ct/SRR30166097.ase_ct.parquet	417559	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR30166098	GSE274249	human	ONT	8730	True	67069	data/isoquant/GSE274249/SRR30166098	data/isoquant/GSE274249/SRR30166098	True	data/isoquant/GSE274249/SRR30166098/SRR30166098	SRR30166098	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.gene_counts.tsv	849953	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.transcript_counts.tsv	4791388	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.read_assignments.tsv.gz	1900230297	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.transcript_models.gtf	291261838	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.extended_annotation.gtf	1359772273	True	data/isoquant/GSE274249/SRR30166098/SRR30166098/SRR30166098.discovered_transcript_counts.tsv	1788618	True	results/paper1/f2_grammar/agg_diu/SRR30166098.diu.parquet	568498	True	results/paper1/f2_grammar/agg_apa/SRR30166098.apa.parquet	5648877	True	results/paper1/f2_grammar/agg_jct/SRR30166098.jct_ct.parquet	29919266	True	results/paper1/f2_grammar/agg_ase_ct/SRR30166098.ase_ct.parquet	657394	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR30166099	GSE274249	human	ONT	8731	True	34012	data/isoquant/GSE274249/SRR30166099	data/isoquant/GSE274249/SRR30166099	True	data/isoquant/GSE274249/SRR30166099/SRR30166099	SRR30166099	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.gene_counts.tsv	830874	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.transcript_counts.tsv	4759734	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.read_assignments.tsv.gz	250067318	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.transcript_models.gtf	176471695	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.extended_annotation.gtf	1345711522	True	data/isoquant/GSE274249/SRR30166099/SRR30166099/SRR30166099.discovered_transcript_counts.tsv	763813	True	results/paper1/f2_grammar/agg_diu/SRR30166099.diu.parquet	255141	True	results/paper1/f2_grammar/agg_apa/SRR30166099.apa.parquet	2254529	True	results/paper1/f2_grammar/agg_jct/SRR30166099.jct_ct.parquet	7828634	True	results/paper1/f2_grammar/agg_ase_ct/SRR30166099.ase_ct.parquet	290771	isoquant_core_complete
scTHREAD_NAR_release_20260803	SRR30209150	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209151	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209152	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209153	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209154	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209155	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209156	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209158	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209159	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209160	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209162	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209163	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209164	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209165	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209166	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
scTHREAD_NAR_release_20260803	SRR30209167	GSE274527	mouse	ONT	1	False		data/isoquant_smartseq2/GSE274527	data/isoquant_smartseq2/GSE274527	True	data/isoquant_smartseq2/GSE274527		False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	False		0	membership_only
