gene	pval	effect	n_pas	qval	sig
ENSG00000204843	0.000999000999000999	0.19539542957966927	7	0.0034784714626611857	False
ENSG00000204852	0.000999000999000999	0.39682539682539686	19	0.0034784714626611857	True
ENSG00000101166	0.000999000999000999	0.19789702144627286	23	0.0034784714626611857	False
ENSG00000101182	0.000999000999000999	0.03681901607054931	14	0.0034784714626611857	False
ENSG00000101191	0.000999000999000999	0.32388802762758223	40	0.0034784714626611857	True
ENSG00000101193	0.000999000999000999	0.22086956521739126	23	0.0034784714626611857	True
ENSG00000205268	0.000999000999000999	0.227327781983346	37	0.0034784714626611857	True
ENSG00000205302	0.000999000999000999	0.38751224289911856	36	0.0034784714626611857	True
ENSG00000101474	0.000999000999000999	0.13883269951722094	16	0.0034784714626611857	False
ENSG00000101546	0.000999000999000999	0.1414286024889909	17	0.0034784714626611857	False
ENSG00000204435	0.000999000999000999	0.06307973261663564	12	0.0034784714626611857	False
ENSG00000204438	0.000999000999000999	0.08262027428661321	10	0.0034784714626611857	False
ENSG00000138035	0.000999000999000999	0.31404280369850957	27	0.0034784714626611857	True
ENSG00000138069	0.000999000999000999	0.19329877112135177	33	0.0034784714626611857	False
ENSG00000138071	0.000999000999000999	0.199467956933592	37	0.0034784714626611857	False
ENSG00000169139	0.000999000999000999	0.48430507406240153	44	0.0034784714626611857	True
ENSG00000169180	0.000999000999000999	0.04458598726114649	13	0.0034784714626611857	False
ENSG00000169188	0.000999000999000999	0.21933229813664595	9	0.0034784714626611857	True
ENSG00000101782	0.000999000999000999	0.3595034813322317	24	0.0034784714626611857	True
ENSG00000204469	0.000999000999000999	0.12240935189554818	15	0.0034784714626611857	False
ENSG00000204482	0.000999000999000999	0.19081579727326609	4	0.0034784714626611857	False
ENSG00000204514	0.000999000999000999	0.8816247582205029	42	0.0034784714626611857	True
ENSG00000101608	0.000999000999000999	0.17446703136913466	28	0.0034784714626611857	False
ENSG00000101654	0.000999000999000999	0.18998082728119314	21	0.0034784714626611857	False
ENSG00000101745	0.000999000999000999	0.29997537086746784	78	0.0034784714626611857	True
ENSG00000204406	0.000999000999000999	0.3219279258947714	67	0.0034784714626611857	True
ENSG00000168685	0.000999000999000999	0.24325352481038542	25	0.0034784714626611857	True
ENSG00000204642	0.000999000999000999	0.0460258400548975	23	0.0034784714626611857	False
ENSG00000204673	0.000999000999000999	0.45504731861198733	16	0.0034784714626611857	True
ENSG00000204520	0.000999000999000999	0.20925925925925926	20	0.0034784714626611857	True
ENSG00000204560	0.000999000999000999	0.5047756352495946	14	0.0034784714626611857	True
ENSG00000204569	0.000999000999000999	0.3613355624469431	26	0.0034784714626611857	True
ENSG00000204574	0.000999000999000999	0.22671280276816608	39	0.0034784714626611857	True
ENSG00000204590	0.000999000999000999	0.3476923076923077	28	0.0034784714626611857	True
ENSG00000168765	0.000999000999000999	0.3315631085147814	8	0.0034784714626611857	True
ENSG00000168769	0.000999000999000999	0.5514705882352942	25	0.0034784714626611857	True
ENSG00000168792	0.000999000999000999	0.23412331999589614	12	0.0034784714626611857	True
ENSG00000138074	0.000999000999000999	0.052693208430913324	5	0.0034784714626611857	False
ENSG00000138081	0.000999000999000999	0.35976820131907533	42	0.0034784714626611857	True
ENSG00000138085	0.000999000999000999	0.02600732386228326	9	0.0034784714626611857	False
ENSG00000138095	0.000999000999000999	0.2803614958258523	46	0.0034784714626611857	True
ENSG00000168675	0.000999000999000999	0.613174361576188	47	0.0034784714626611857	True
ENSG00000101856	0.000999000999000999	0.5456083815241543	15	0.0034784714626611857	True
ENSG00000101882	0.000999000999000999	0.1628507295173962	18	0.0034784714626611857	False
ENSG00000101901	0.000999000999000999	0.3917383820998279	27	0.0034784714626611857	True
ENSG00000101911	0.000999000999000999	0.14190515618114077	24	0.0034784714626611857	False
ENSG00000101935	0.000999000999000999	0.574353448275862	26	0.0034784714626611857	True
ENSG00000204256	0.000999000999000999	0.25883887801696015	33	0.0034784714626611857	True
ENSG00000204261	0.000999000999000999	0.2728265618173875	7	0.0034784714626611857	True
ENSG00000137841	0.000999000999000999	0.04565764549058128	11	0.0034784714626611857	False
ENSG00000102144	0.000999000999000999	0.19208502454830934	47	0.0034784714626611857	False
ENSG00000204287	0.000999000999000999	0.029918713920030787	16	0.0034784714626611857	False
ENSG00000204304	0.000999000999000999	0.1450363612892121	8	0.0034784714626611857	False
ENSG00000204370	0.000999000999000999	0.17534745792990106	13	0.0034784714626611857	False
ENSG00000101972	0.000999000999000999	0.270228885561234	44	0.0034784714626611857	True
ENSG00000102081	0.000999000999000999	0.39897435897435896	24	0.0034784714626611857	True
ENSG00000102096	0.000999000999000999	0.08262583557104494	11	0.0034784714626611857	False
ENSG00000204272	0.000999000999000999	0.1725274725274725	22	0.0034784714626611857	False
ENSG00000168958	0.000999000999000999	0.18658294528364133	15	0.0034784714626611857	False
ENSG00000169018	0.000999000999000999	0.25393766921602345	28	0.0034784714626611857	True
ENSG00000169019	0.000999000999000999	0.20239378722502072	15	0.0034784714626611857	True
ENSG00000169021	0.000999000999000999	0.12925574030087095	13	0.0034784714626611857	False
ENSG00000168906	0.000999000999000999	0.1858633207626969	26	0.0034784714626611857	False
ENSG00000138138	0.000999000999000999	0.372737556561086	43	0.0034784714626611857	True
ENSG00000204463	0.000999000999000999	0.0434271005699577	9	0.0034784714626611857	False
ENSG00000102100	0.000999000999000999	0.3453379598152533	10	0.0034784714626611857	True
ENSG00000169217	0.000999000999000999	0.39256137237503697	8	0.0034784714626611857	True
ENSG00000137955	0.000999000999000999	0.10736922637407331	23	0.0034784714626611857	False
ENSG00000169045	0.000999000999000999	0.14244046974588215	22	0.0034784714626611857	False
ENSG00000169062	0.000999000999000999	0.23163832443840401	17	0.0034784714626611857	True
ENSG00000169100	0.000999000999000999	0.06877587234786088	44	0.0034784714626611857	False
ENSG00000169136	0.000999000999000999	0.38915432393693256	10	0.0034784714626611857	True
ENSG00000137871	0.000999000999000999	0.5506921062476619	29	0.0034784714626611857	True
ENSG00000137876	0.000999000999000999	0.2520056164746226	11	0.0034784714626611857	True
ENSG00000102158	0.000999000999000999	0.3513852048334807	39	0.0034784714626611857	True
ENSG00000102225	0.000999000999000999	0.2912333049161694	11	0.0034784714626611857	True
ENSG00000102226	0.000999000999000999	0.2586487686917041	17	0.0034784714626611857	True
ENSG00000102241	0.000999000999000999	0.45288436439571916	28	0.0034784714626611857	True
ENSG00000102309	0.000999000999000999	0.04313851421203264	17	0.0034784714626611857	False
ENSG00000103064	0.000999000999000999	0.2758228291316527	33	0.0034784714626611857	True
ENSG00000103148	0.000999000999000999	0.5596919127086007	15	0.0034784714626611857	True
ENSG00000198961	0.000999000999000999	0.45793414165507185	43	0.0034784714626611857	True
ENSG00000204120	0.000999000999000999	0.285563751317176	44	0.0034784714626611857	True
ENSG00000204138	0.000999000999000999	0.22657516257566632	39	0.0034784714626611857	True
ENSG00000204161	0.000999000999000999	0.10249307479224376	8	0.0034784714626611857	False
ENSG00000102317	0.000999000999000999	0.18504897979327478	19	0.0034784714626611857	False
ENSG00000102393	0.000999000999000999	0.31087972800679986	19	0.0034784714626611857	True
ENSG00000102401	0.000999000999000999	0.4813008130081301	25	0.0034784714626611857	True
ENSG00000102445	0.000999000999000999	0.3959506703633179	24	0.0034784714626611857	True
ENSG00000102531	0.000999000999000999	0.3211518511819748	44	0.0034784714626611857	True
ENSG00000137486	0.000999000999000999	0.4455223880597015	17	0.0034784714626611857	True
ENSG00000137500	0.000999000999000999	0.1312201042335975	25	0.0034784714626611857	False
ENSG00000137504	0.000999000999000999	0.25075126410307164	35	0.0034784714626611857	True
ENSG00000137513	0.000999000999000999	0.2611229158790786	16	0.0034784714626611857	True
ENSG00000138018	0.000999000999000999	0.5952380952380952	44	0.0034784714626611857	True
ENSG00000138029	0.000999000999000999	0.19842316873979146	22	0.0034784714626611857	False
ENSG00000102543	0.000999000999000999	0.297029702970297	17	0.0034784714626611857	True
ENSG00000102572	0.000999000999000999	0.13729475530049415	19	0.0034784714626611857	False
ENSG00000137710	0.000999000999000999	0.5438877755511022	36	0.0034784714626611857	True
ENSG00000137713	0.000999000999000999	0.507762938230384	41	0.0034784714626611857	True
ENSG00000137714	0.000999000999000999	0.2364135564135564	19	0.0034784714626611857	True
ENSG00000137770	0.000999000999000999	0.28928809048569526	49	0.0034784714626611857	True
ENSG00000137776	0.000999000999000999	0.3426893576222436	35	0.0034784714626611857	True
ENSG00000137575	0.000999000999000999	0.14440317878678968	30	0.0034784714626611857	False
ENSG00000137692	0.000999000999000999	0.07631809288435797	19	0.0034784714626611857	False
ENSG00000137478	0.000999000999000999	0.24278131634819533	44	0.0034784714626611857	True
ENSG00000102796	0.000999000999000999	0.2361590125249592	15	0.0034784714626611857	True
ENSG00000102804	0.000999000999000999	0.598710487276047	23	0.0034784714626611857	True
ENSG00000102805	0.000999000999000999	0.460661264564973	42	0.0034784714626611857	True
ENSG00000102893	0.000999000999000999	0.28669597218393805	42	0.0034784714626611857	True
ENSG00000102580	0.000999000999000999	0.42081841432225064	25	0.0034784714626611857	True
ENSG00000102738	0.000999000999000999	0.1686107377975147	9	0.0034784714626611857	False
ENSG00000102753	0.000999000999000999	0.21680790960451973	21	0.0034784714626611857	True
ENSG00000198919	0.000999000999000999	0.29512720582895596	17	0.0034784714626611857	True
ENSG00000203485	0.000999000999000999	0.29318181818181815	17	0.0034784714626611857	True
ENSG00000102910	0.000999000999000999	0.4515275504637206	52	0.0034784714626611857	True
ENSG00000102978	0.000999000999000999	0.18993174354830394	9	0.0034784714626611857	False
ENSG00000103018	0.000999000999000999	0.18461396804935312	30	0.0034784714626611857	False
ENSG00000103035	0.000999000999000999	0.27155387272122516	21	0.0034784714626611857	True
ENSG00000103037	0.000999000999000999	0.37823352474706046	31	0.0034784714626611857	True
ENSG00000102781	0.000999000999000999	0.43850543478260867	31	0.0034784714626611857	True
ENSG00000102786	0.000999000999000999	0.4628747270200516	51	0.0034784714626611857	True
ENSG00000169223	0.000999000999000999	0.3992173168643757	13	0.0034784714626611857	True
ENSG00000169230	0.000999000999000999	0.07997226792673266	11	0.0034784714626611857	False
ENSG00000137210	0.000999000999000999	0.2996420901932713	33	0.0034784714626611857	True
ENSG00000137275	0.000999000999000999	0.6795555555555555	29	0.0034784714626611857	True
ENSG00000137288	0.000999000999000999	0.08903838543727738	25	0.0034784714626611857	False
ENSG00000137814	0.000999000999000999	0.37619534468845667	17	0.0034784714626611857	True
ENSG00000137818	0.000999000999000999	0.0370058263863319	19	0.0034784714626611857	False
ENSG00000137822	0.000999000999000999	0.5746137640449438	29	0.0034784714626611857	True
ENSG00000137393	0.000999000999000999	0.6799999999999999	16	0.0034784714626611857	True
ENSG00000137409	0.000999000999000999	0.06912499400438754	8	0.0034784714626611857	False
ENSG00000137413	0.000999000999000999	0.20697021546910382	24	0.0034784714626611857	True
ENSG00000169249	0.000999000999000999	0.26536663245524006	21	0.0034784714626611857	True
ENSG00000169251	0.000999000999000999	0.2728490387645761	25	0.0034784714626611857	True
ENSG00000169288	0.000999000999000999	0.2270895659075646	20	0.0034784714626611857	True
ENSG00000169299	0.000999000999000999	0.15156318894744583	23	0.0034784714626611857	False
ENSG00000169359	0.000999000999000999	0.3437858508604205	31	0.0034784714626611857	True
ENSG00000198909	0.000999000999000999	0.3259000872056808	19	0.0034784714626611857	True
ENSG00000198917	0.000999000999000999	0.17407434864067073	7	0.0034784714626611857	False
ENSG00000203760	0.000999000999000999	0.1430392156862745	9	0.0034784714626611857	False
ENSG00000203875	0.000999000999000999	0.17771615897321244	29	0.0034784714626611857	False
ENSG00000203993	0.000999000999000999	0.2862523540489642	8	0.0034784714626611857	True
ENSG00000198876	0.000999000999000999	0.203225957486656	9	0.0034784714626611857	True
ENSG00000198887	0.000999000999000999	0.3927695504108476	43	0.0034784714626611857	True
ENSG00000203666	0.000999000999000999	0.33056092843326884	30	0.0034784714626611857	True
ENSG00000169413	0.000999000999000999	0.00462962962962964	7	0.0034784714626611857	False
ENSG00000169446	0.000999000999000999	0.41900074571215506	24	0.0034784714626611857	True
ENSG00000137364	0.000999000999000999	0.23854258985721322	14	0.0034784714626611857	True
ENSG00000103194	0.000999000999000999	0.19997320471597002	22	0.0034784714626611857	False
ENSG00000103202	0.000999000999000999	0.14028793180829935	11	0.0034784714626611857	False
ENSG00000198890	0.000999000999000999	0.27675359712230213	19	0.0034784714626611857	True
ENSG00000198898	0.000999000999000999	0.36725206611570244	33	0.0034784714626611857	True
ENSG00000198900	0.000999000999000999	0.2398234631690514	37	0.0034784714626611857	True
ENSG00000136950	0.000999000999000999	0.31076793430025274	13	0.0034784714626611857	True
ENSG00000136986	0.000999000999000999	0.34889434889434884	16	0.0034784714626611857	True
ENSG00000136997	0.000999000999000999	0.29268604235437856	16	0.0034784714626611857	True
ENSG00000137038	0.000999000999000999	0.1758667883211678	13	0.0034784714626611857	False
ENSG00000136929	0.000999000999000999	0.6228717573986117	11	0.0034784714626611857	True
ENSG00000136930	0.000999000999000999	0.06099222898293112	25	0.0034784714626611857	False
ENSG00000136936	0.000999000999000999	0.2616585011794593	31	0.0034784714626611857	True
ENSG00000136937	0.000999000999000999	0.3671616731799103	54	0.0034784714626611857	True
ENSG00000103187	0.000999000999000999	0.07903788330205158	11	0.0034784714626611857	False
ENSG00000137040	0.000999000999000999	0.41866970576046414	16	0.0034784714626611857	True
ENSG00000137074	0.000999000999000999	0.4325396825396825	22	0.0034784714626611857	True
ENSG00000137075	0.000999000999000999	0.41232638888888884	24	0.0034784714626611857	True
ENSG00000137076	0.000999000999000999	0.19471363563216765	27	0.0034784714626611857	False
ENSG00000137103	0.000999000999000999	0.39766081871345027	16	0.0034784714626611857	True
ENSG00000136938	0.000999000999000999	0.24097726223699578	24	0.0034784714626611857	True
ENSG00000136942	0.000999000999000999	0.053084060511968706	5	0.0034784714626611857	False
ENSG00000198755	0.000999000999000999	0.11660805475417128	19	0.0034784714626611857	False
ENSG00000169714	0.000999000999000999	0.15969546225281572	25	0.0034784714626611857	False
ENSG00000136897	0.000999000999000999	0.16182795698924726	9	0.0034784714626611857	False
ENSG00000169508	0.000999000999000999	0.37762237762237766	13	0.0034784714626611857	True
ENSG00000169519	0.000999000999000999	0.5399965220415616	23	0.0034784714626611857	True
ENSG00000169554	0.000999000999000999	0.5820364274742155	52	0.0034784714626611857	True
ENSG00000169609	0.000999000999000999	0.3871382444391294	32	0.0034784714626611857	True
ENSG00000169612	0.000999000999000999	0.30973572692239115	11	0.0034784714626611857	True
ENSG00000103351	0.000999000999000999	0.5909416160920149	28	0.0034784714626611857	True
ENSG00000198799	0.000999000999000999	0.39277643260694106	20	0.0034784714626611857	True
ENSG00000198814	0.000999000999000999	0.44318181818181823	35	0.0034784714626611857	True
ENSG00000198818	0.000999000999000999	0.36228481729470613	12	0.0034784714626611857	True
ENSG00000103249	0.000999000999000999	0.3122759629151985	8	0.0034784714626611857	True
ENSG00000103275	0.000999000999000999	0.15407576720833224	17	0.0034784714626611857	False
ENSG00000198730	0.000999000999000999	0.26129528771015864	24	0.0034784714626611857	True
ENSG00000198743	0.000999000999000999	0.6088794926004228	22	0.0034784714626611857	True
ENSG00000103365	0.000999000999000999	0.3037355863754716	27	0.0034784714626611857	True
ENSG00000103381	0.000999000999000999	0.5232414793328498	21	0.0034784714626611857	True
ENSG00000103415	0.000999000999000999	0.08441558441558442	16	0.0034784714626611857	False
ENSG00000198830	0.000999000999000999	0.1621357266634466	11	0.0034784714626611857	False
ENSG00000198833	0.000999000999000999	0.32317298196862004	29	0.0034784714626611857	True
ENSG00000198836	0.000999000999000999	0.45253646853908125	47	0.0034784714626611857	True
ENSG00000198856	0.000999000999000999	0.3326194847632675	19	0.0034784714626611857	True
ENSG00000103342	0.000999000999000999	0.20536988196636258	38	0.0034784714626611857	True
ENSG00000203667	0.000999000999000999	0.1807388454413626	28	0.0034784714626611857	False
ENSG00000203705	0.000999000999000999	0.2705094037919744	17	0.0034784714626611857	True
ENSG00000203709	0.000999000999000999	0.16347560933320693	21	0.0034784714626611857	False
ENSG00000203710	0.000999000999000999	0.6117683215679662	11	0.0034784714626611857	True
ENSG00000198860	0.000999000999000999	0.3184299837686292	17	0.0034784714626611857	True
ENSG00000198862	0.000999000999000999	0.33790591335348374	27	0.0034784714626611857	True
ENSG00000198865	0.000999000999000999	0.5864367816091953	18	0.0034784714626611857	True
ENSG00000103363	0.000999000999000999	0.03375307181998556	16	0.0034784714626611857	False
ENSG00000103429	0.000999000999000999	0.28438268427975066	28	0.0034784714626611857	True
ENSG00000103490	0.000999000999000999	0.05740740200851682	6	0.0034784714626611857	False
ENSG00000103496	0.000999000999000999	0.19381636928411472	10	0.0034784714626611857	False
ENSG00000104325	0.000999000999000999	0.1435003125033831	28	0.0034784714626611857	False
ENSG00000104365	0.000999000999000999	0.30135762772418717	22	0.0034784714626611857	True
ENSG00000169905	0.000999000999000999	0.456209453197405	53	0.0034784714626611857	True
ENSG00000169926	0.000999000999000999	0.5757687898935225	18	0.0034784714626611857	True
ENSG00000169967	0.000999000999000999	0.349505928853755	40	0.0034784714626611857	True
ENSG00000198700	0.000999000999000999	0.32454053167049557	57	0.0034784714626611857	True
ENSG00000198728	0.000999000999000999	0.31962687987816485	11	0.0034784714626611857	True
ENSG00000103549	0.000999000999000999	0.13989346790019624	23	0.0034784714626611857	False
ENSG00000103550	0.000999000999000999	0.31378522467631376	18	0.0034784714626611857	True
ENSG00000103591	0.000999000999000999	0.3878787878787879	22	0.0034784714626611857	True
ENSG00000103653	0.000999000999000999	0.38958415617259573	10	0.0034784714626611857	True
ENSG00000198668	0.000999000999000999	0.18083183677847303	47	0.0034784714626611857	False
ENSG00000103423	0.000999000999000999	0.3429942747989204	23	0.0034784714626611857	True
ENSG00000136861	0.000999000999000999	0.4757963311556491	25	0.0034784714626611857	True
ENSG00000137154	0.000999000999000999	0.07086421121242768	33	0.0034784714626611857	False
ENSG00000137161	0.000999000999000999	0.03812965784200459	22	0.0034784714626611857	False
ENSG00000137177	0.000999000999000999	0.3086451612903226	37	0.0034784714626611857	True
ENSG00000198783	0.000999000999000999	0.4747416368151802	18	0.0034784714626611857	True
ENSG00000198791	0.000999000999000999	0.18901447205093116	42	0.0034784714626611857	False
ENSG00000198677	0.000999000999000999	0.3161966314140227	49	0.0034784714626611857	True
ENSG00000198690	0.000999000999000999	0.4884038199181446	29	0.0034784714626611857	True
ENSG00000136874	0.000999000999000999	0.4166666666666667	40	0.0034784714626611857	True
ENSG00000136878	0.000999000999000999	0.14596273291925466	10	0.0034784714626611857	False
ENSG00000136888	0.000999000999000999	0.17020471841174903	25	0.0034784714626611857	False
ENSG00000136891	0.000999000999000999	0.41666666666666663	20	0.0034784714626611857	True
ENSG00000169499	0.000999000999000999	0.2389841688654354	20	0.0034784714626611857	True
ENSG00000136816	0.000999000999000999	0.41517595307917887	32	0.0034784714626611857	True
ENSG00000136819	0.000999000999000999	0.2606531444559613	20	0.0034784714626611857	True
ENSG00000136824	0.000999000999000999	0.37151067323481113	45	0.0034784714626611857	True
ENSG00000103769	0.000999000999000999	0.23343144712540725	38	0.0034784714626611857	True
ENSG00000103811	0.000999000999000999	0.15611238443511627	12	0.0034784714626611857	False
ENSG00000103966	0.000999000999000999	0.5881323697223277	19	0.0034784714626611857	True
ENSG00000103978	0.000999000999000999	0.26924395946999224	40	0.0034784714626611857	True
ENSG00000198604	0.000999000999000999	0.2389267730224933	41	0.0034784714626611857	True
ENSG00000198612	0.000999000999000999	0.3583138173302108	28	0.0034784714626611857	True
ENSG00000198624	0.000999000999000999	0.3210370595152297	17	0.0034784714626611857	True
ENSG00000198625	0.000999000999000999	0.24098917160119032	44	0.0034784714626611857	True
ENSG00000104219	0.000999000999000999	0.5032467532467533	41	0.0034784714626611857	True
ENSG00000104312	0.000999000999000999	0.3551569506726457	19	0.0034784714626611857	True
ENSG00000104320	0.000999000999000999	0.23003663003663	28	0.0034784714626611857	True
ENSG00000104047	0.000999000999000999	0.5260515346722243	24	0.0034784714626611857	True
ENSG00000104064	0.000999000999000999	0.34667754178041144	17	0.0034784714626611857	True
ENSG00000104131	0.000999000999000999	0.2652348921113685	51	0.0034784714626611857	True
ENSG00000104164	0.000999000999000999	0.2829629590608464	26	0.0034784714626611857	True
ENSG00000104218	0.000999000999000999	0.5304878048780488	47	0.0034784714626611857	True
ENSG00000136709	0.000999000999000999	0.30576511503477793	50	0.0034784714626611857	True
ENSG00000136710	0.000999000999000999	0.27738927738927743	7	0.0034784714626611857	True
ENSG00000136718	0.000999000999000999	0.2130510296915061	16	0.0034784714626611857	True
ENSG00000136732	0.000999000999000999	0.0147111795063728	10	0.0034784714626611857	False
ENSG00000169660	0.000999000999000999	0.335016835016835	10	0.0034784714626611857	True
ENSG00000169682	0.000999000999000999	0.11402584821668829	10	0.0034784714626611857	False
ENSG00000104388	0.000999000999000999	0.1556104372473011	37	0.0034784714626611857	False
ENSG00000104408	0.000999000999000999	0.17856958314893753	31	0.0034784714626611857	False
ENSG00000169976	0.000999000999000999	0.05378661619125458	5	0.0034784714626611857	False
ENSG00000169762	0.000999000999000999	0.3794019409304894	25	0.0034784714626611857	True
ENSG00000169813	0.000999000999000999	0.18674398355732724	24	0.0034784714626611857	False
ENSG00000169814	0.000999000999000999	0.6119849009122366	53	0.0034784714626611857	True
ENSG00000169871	0.000999000999000999	0.5133802816901408	28	0.0034784714626611857	True
ENSG00000169895	0.000999000999000999	0.29171924537778204	45	0.0034784714626611857	True
ENSG00000136560	0.000999000999000999	0.5069264069264069	41	0.0034784714626611857	True
ENSG00000136631	0.000999000999000999	0.2744826114785578	23	0.0034784714626611857	True
ENSG00000198563	0.000999000999000999	0.12899777702286863	20	0.0034784714626611857	False
ENSG00000198585	0.000999000999000999	0.3098042769119246	25	0.0034784714626611857	True
ENSG00000198586	0.000999000999000999	0.34762121903024784	39	0.0034784714626611857	True
ENSG00000198589	0.000999000999000999	0.6789772727272727	43	0.0034784714626611857	True
ENSG00000198492	0.000999000999000999	0.0650510863311974	8	0.0034784714626611857	False
ENSG00000198498	0.000999000999000999	0.33511033681765384	29	0.0034784714626611857	True
ENSG00000198551	0.000999000999000999	0.5304112554112554	21	0.0034784714626611857	True
ENSG00000104412	0.000999000999000999	0.4592862667108606	24	0.0034784714626611857	True
ENSG00000170004	0.000999000999000999	0.6406704569222872	29	0.0034784714626611857	True
ENSG00000169991	0.000999000999000999	0.7863695937090434	10	0.0034784714626611857	True
ENSG00000136754	0.000999000999000999	0.140547263681592	21	0.0034784714626611857	False
ENSG00000136758	0.000999000999000999	0.3132029087911441	48	0.0034784714626611857	True
ENSG00000136770	0.000999000999000999	0.2208648956221772	25	0.0034784714626611857	True
ENSG00000198663	0.000999000999000999	0.3268421052631578	31	0.0034784714626611857	True
ENSG00000104660	0.000999000999000999	0.15848076443885897	49	0.0034784714626611857	False
ENSG00000198561	0.000999000999000999	0.4388316151202749	27	0.0034784714626611857	True
ENSG00000136485	0.000999000999000999	0.1959168846059426	33	0.0034784714626611857	False
ENSG00000170027	0.000999000999000999	0.32594335661310303	35	0.0034784714626611857	True
ENSG00000170144	0.000999000999000999	0.31602136734440345	58	0.0034784714626611857	True
ENSG00000136305	0.000999000999000999	0.17637191207085914	5	0.0034784714626611857	False
ENSG00000136381	0.000999000999000999	0.3980494831484554	52	0.0034784714626611857	True
ENSG00000136448	0.000999000999000999	0.20819780561823986	19	0.0034784714626611857	True
ENSG00000136450	0.000999000999000999	0.3325487085223571	48	0.0034784714626611857	True
ENSG00000136451	0.000999000999000999	0.33557625948930303	15	0.0034784714626611857	True
ENSG00000198642	0.000999000999000999	0.6119071936285889	24	0.0034784714626611857	True
ENSG00000136527	0.000999000999000999	0.1602821991556073	32	0.0034784714626611857	False
ENSG00000136536	0.000999000999000999	0.29625730994152044	41	0.0034784714626611857	True
ENSG00000170185	0.000999000999000999	0.4307146610614819	38	0.0034784714626611857	True
ENSG00000170248	0.000999000999000999	0.2992901636969434	40	0.0034784714626611857	True
ENSG00000170266	0.000999000999000999	0.3071848995331845	31	0.0034784714626611857	True
ENSG00000170270	0.000999000999000999	0.31100653594771244	11	0.0034784714626611857	True
ENSG00000170275	0.000999000999000999	0.2593643987938183	48	0.0034784714626611857	True
ENSG00000136273	0.000999000999000999	0.4966702479620724	15	0.0034784714626611857	True
ENSG00000136279	0.000999000999000999	0.5371745268221269	36	0.0034784714626611857	True
ENSG00000170445	0.000999000999000999	0.07565470417070805	15	0.0034784714626611857	False
ENSG00000170473	0.000999000999000999	0.3930337539755822	19	0.0034784714626611857	True
ENSG00000136238	0.000999000999000999	0.13959645759152747	26	0.0034784714626611857	False
ENSG00000170315	0.000999000999000999	0.07046291274678632	18	0.0034784714626611857	False
ENSG00000170345	0.000999000999000999	0.32340266948816876	24	0.0034784714626611857	True
ENSG00000170348	0.000999000999000999	0.2297712597327608	36	0.0034784714626611857	True
ENSG00000104853	0.000999000999000999	0.1351749539594843	10	0.0034784714626611857	False
ENSG00000104671	0.000999000999000999	0.2968479174326382	24	0.0034784714626611857	True
ENSG00000104738	0.000999000999000999	0.3090220065155242	25	0.0034784714626611857	True
ENSG00000104756	0.000999000999000999	0.15112288431661064	15	0.0034784714626611857	False
ENSG00000104763	0.000999000999000999	0.231032950910382	20	0.0034784714626611857	True
ENSG00000105185	0.000999000999000999	0.16765888496652667	14	0.0034784714626611857	False
ENSG00000105193	0.000999000999000999	0.025152425209721867	12	0.0034784714626611857	False
ENSG00000105197	0.000999000999000999	0.27424969423275947	23	0.0034784714626611857	True
ENSG00000104885	0.000999000999000999	0.4278429372768996	15	0.0034784714626611857	True
ENSG00000104886	0.000999000999000999	0.1293312235135774	12	0.0034784714626611857	False
ENSG00000104765	0.000999000999000999	0.2954657501162654	35	0.0034784714626611857	True
ENSG00000104774	0.000999000999000999	0.039518900343642596	10	0.0034784714626611857	False
ENSG00000104805	0.000999000999000999	0.12660074362202023	19	0.0034784714626611857	False
ENSG00000104824	0.000999000999000999	0.3040090999750268	27	0.0034784714626611857	True
ENSG00000104825	0.000999000999000999	0.38750161132902416	6	0.0034784714626611857	True
ENSG00000104852	0.000999000999000999	0.16090564488249956	17	0.0034784714626611857	False
ENSG00000104419	0.000999000999000999	0.6366301681325914	17	0.0034784714626611857	True
ENSG00000104432	0.000999000999000999	0.2574277208335831	18	0.0034784714626611857	True
ENSG00000104472	0.000999000999000999	0.19652293419768863	21	0.0034784714626611857	False
ENSG00000104894	0.000999000999000999	0.06271045146948248	22	0.0034784714626611857	False
ENSG00000104904	0.000999000999000999	0.29420953205667355	22	0.0034784714626611857	True
ENSG00000104907	0.000999000999000999	0.028409090909090925	4	0.0034784714626611857	False
ENSG00000104960	0.000999000999000999	0.32044895386429717	16	0.0034784714626611857	True
ENSG00000104964	0.000999000999000999	0.22341885441527448	9	0.0034784714626611857	True
ENSG00000136143	0.000999000999000999	0.35900198456546334	27	0.0034784714626611857	True
ENSG00000135974	0.000999000999000999	0.42631964809384165	26	0.0034784714626611857	True
ENSG00000135976	0.000999000999000999	0.430420658879118	20	0.0034784714626611857	True
ENSG00000135999	0.000999000999000999	0.7462962962962962	36	0.0034784714626611857	True
ENSG00000136003	0.000999000999000999	0.2285351987068725	14	0.0034784714626611857	True
ENSG00000136040	0.000999000999000999	0.6443452380952381	23	0.0034784714626611857	True
ENSG00000136044	0.000999000999000999	0.2150466237477987	30	0.0034784714626611857	True
ENSG00000136045	0.000999000999000999	0.12391221519469633	24	0.0034784714626611857	False
ENSG00000198380	0.000999000999000999	0.4896832316187154	39	0.0034784714626611857	True
ENSG00000198382	0.000999000999000999	0.4386524257399437	25	0.0034784714626611857	True
ENSG00000198408	0.000999000999000999	0.2103457910036083	34	0.0034784714626611857	True
