statistic	pval	effect_equal_donor	effect_pooled_counts	hi_celltype	lo_celltype	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.000462368715741597	0.009950248756218905	0.15918174083062242	0.08427351377387504	T cell	Monocyte	2	6	15	7	10	DTD1	1.0	False
0.0024402825076881383	0.009950248756218905	0.1997112092579717	0.17549174979024895	Monocyte	Erythroid	2	4	6	4	5	DYNLT3	1.0	False
0.0007578726677709482	0.009950248756218905	0.18479023377237314	0.15689456955433828	T cell	NK	2	6	8	4	6	ENSG00000280614	1.0	False
0.0004748583927819903	0.009950248756218905	0.2836990172917701	0.43967032967032965	B cell	Plasma cell	2	7	10	3	8	ERAP1	1.0	False
0.00022950389716635373	0.009950248756218905	0.0899915335761689	0.0902794603381688	Erythroid	NK	2	6	7	4	7	EVI5	1.0	False
0.00015695817800188822	0.009950248756218905	0.12124592444694016	0.14400281289831085	NK	B cell	2	5	9	4	7	FCHO2	1.0	False
0.0004134256647373356	0.009950248756218905	0.05485194389641934	0.1047614488081749	Plasma cell	B cell	2	7	13	3	11	FTO	1.0	False
0.0014196029402210129	0.009950248756218905	0.1875887144211817	0.165871601608592	Monocyte	T cell	2	6	5	3	5	HSPA8	1.0	False
0.0001230000986689682	0.009950248756218905	0.22049123291145478	0.32706157431365435	Erythroid	B cell	2	7	10	3	8	LDHA	1.0	False
0.0002976604365328641	0.009950248756218905	0.19547429548811934	0.19835040474364224	Monocyte	B cell	2	7	11	3	9	LSM6	1.0	False
0.0015168345378967882	0.009950248756218905	0.21820483828147363	0.3317989417989418	Dendritic cell	Monocyte	2	6	9	4	7	MED21	1.0	False
0.001302418889606013	0.009950248756218905	0.19128339783741455	0.25047350495587695	NK	B cell	2	6	15	6	12	MRPL57	1.0	False
0.0002842932973633858	0.009950248756218905	0.3453624739317661	0.49871022566329903	NK	Monocyte	2	6	10	4	8	NSMCE4A	1.0	False
0.0001926902123747959	0.009950248756218905	0.2502519973372738	0.3914542104950378	Erythroid	T cell	2	5	4	3	4	PSMD4	1.0	False
0.0004343372589910027	0.009950248756218905	0.22413261838185689	0.2652124322783006	B cell	Dendritic cell	2	7	9	3	7	RNF168	1.0	False
0.0005378465614888164	0.009950248756218905	0.37162827344163035	0.3390054715346463	Plasma cell	T cell	2	7	7	3	7	TMED5	1.0	False
0.0006110486838922244	0.009950248756218905	0.10730824026917551	0.21758185503249122	B cell	T cell	2	6	13	5	9	ZDHHC2	1.0	False
0.0005799100314919519	0.014925373134328358	0.17439617102006244	0.12015840819086254	Monocyte	B cell	2	5	7	3	6	ABTB3	1.0	False
6.946218927146668e-05	0.014925373134328358	0.14899305395475293	0.2407328469115676	B cell	Erythroid	2	7	11	4	11	CD37	1.0	False
0.001656511674326536	0.014925373134328358	0.07118918768201943	0.19163236429122715	Dendritic cell	NK	2	3	6	4	5	DCAF8	1.0	False
0.00034009883461940245	0.014925373134328358	0.07542590469726435	0.035812304291766406	NK	Monocyte	2	7	9	5	9	DLG1	1.0	False
0.0014146993626373307	0.014925373134328358	0.24652092207091636	0.195942297307722	NK	Monocyte	2	5	8	3	6	ELOC	1.0	False
0.00014738064976171737	0.014925373134328358	0.11559580033515726	0.1594464036583862	Erythroid	T cell	2	7	12	5	10	G3BP2	1.0	False
0.0013213822595142827	0.014925373134328358	0.38788461348961767	0.49812070282658527	NK	Erythroid	2	6	8	3	5	GCDH	1.0	False
0.0004803081354374759	0.014925373134328358	0.16566878615262637	0.12722521021134764	T cell	NK	2	6	14	5	10	KATNAL1	1.0	False
0.0005167584793458015	0.014925373134328358	0.25740170290320963	0.4813156103328437	Erythroid	Monocyte	2	6	9	3	7	MAD2L1	1.0	False
0.0003183786496405587	0.014925373134328358	0.15393026763418965	0.10793241047370261	NK	Plasma cell	2	7	12	3	10	MCUB	1.0	False
0.00033120648679132075	0.014925373134328358	0.04781774053499882	0.23640350877192978	Dendritic cell	Monocyte	2	4	5	3	5	NFKB2	1.0	False
0.0006572808361990437	0.014925373134328358	0.0714032819630176	0.2831969181057185	Dendritic cell	B cell	2	7	9	4	8	OPA1	1.0	False
0.0003509405768765507	0.014925373134328358	0.2620606841062071	0.2785553698045772	Erythroid	Plasma cell	2	7	10	3	9	PGLS	1.0	False
0.0006388300624957709	0.014925373134328358	0.2516211444986625	0.3347043588955709	Dendritic cell	T cell	2	6	15	8	11	PIGT	1.0	False
0.000663749447947029	0.014925373134328358	0.1573337613371889	0.27792581250090037	T cell	Dendritic cell	2	7	10	6	9	PPP1R15A	1.0	False
9.261739642404368e-05	0.014925373134328358	0.16177467048735739	0.42971431932871973	Monocyte	T cell	2	7	13	5	13	PSMA4	1.0	False
0.0009634744062375093	0.014925373134328358	0.20481917241390907	0.17883528900478052	Monocyte	Erythroid	2	3	4	3	4	RIN2	1.0	False
0.0018467442561953722	0.014925373134328358	0.19650002173314762	0.14724424801767838	B cell	NK	2	5	6	3	4	SGTA	1.0	False
0.0013702731266456616	0.014925373134328358	0.14171553108463852	0.14912587412587414	Erythroid	NK	2	4	6	3	5	UCK2	1.0	False
0.0016812896636974601	0.014925373134328358	0.2497957494404453	0.5005634752456174	NK	Dendritic cell	2	6	9	3	6	WIPI1	1.0	False
0.005253407463156333	0.01990049751243781	0.2485567415518396	0.37485821671868186	Dendritic cell	NK	2	3	4	3	4	ACADS	1.0	False
0.0009414122379357594	0.01990049751243781	0.12955342388382446	0.10878893940003487	B cell	Dendritic cell	2	6	14	5	13	AKAP11	1.0	False
0.00040581763511484737	0.01990049751243781	0.1040143657409951	0.12016244624940275	Erythroid	Dendritic cell	2	5	7	3	5	APBA2	1.0	False
0.001838686674446277	0.01990049751243781	0.21084698956651626	0.2103951291493753	T cell	Dendritic cell	2	5	11	4	7	ARHGAP4	1.0	False
0.0017107680761525154	0.01990049751243781	0.18053437429249808	0.21081528720567044	Dendritic cell	Monocyte	2	6	8	3	6	C5orf22	1.0	False
0.0011046558301016623	0.01990049751243781	0.23926825902125098	0.15952031184093785	T cell	Dendritic cell	2	6	11	3	6	CAB39L	1.0	False
0.0008140395363921335	0.01990049751243781	0.12456493904408339	0.08382642998027612	B cell	T cell	2	6	8	3	6	CDC37L1	1.0	False
0.0012366652311317679	0.01990049751243781	0.41252949948602113	0.49841269841269836	Dendritic cell	B cell	2	4	5	3	3	CHID1	1.0	False
0.0029950037858104666	0.01990049751243781	0.25378708825123203	0.21228501228501234	Monocyte	T cell	2	5	6	3	5	ENSG00000286162	1.0	False
0.000488717871779556	0.01990049751243781	0.12000716072986894	0.17093734150281753	Plasma cell	Erythroid	2	7	14	3	9	GMEB2	1.0	False
0.0005755562875288405	0.01990049751243781	0.11993908672296527	0.2643197361124935	T cell	NK	2	6	7	4	7	HEATR1	1.0	False
0.001956311297044459	0.01990049751243781	0.18768264484358615	0.14776915882708913	T cell	Dendritic cell	2	3	5	3	4	ING3	1.0	False
0.00015694315091358005	0.01990049751243781	0.11399322059990558	0.13241432390671742	NK	Erythroid	2	7	19	7	15	LTN1	1.0	False
9.5954400175388e-06	0.01990049751243781	0.1222545241718051	0.3413089630867373	Dendritic cell	Monocyte	2	6	7	5	7	MRPS21	1.0	False
0.00040729766602293704	0.01990049751243781	0.1420143074982792	0.14921678524246956	Erythroid	Monocyte	2	6	11	4	8	PKD2	1.0	False
0.0023749158598289845	0.01990049751243781	0.23088962838817806	0.22043399638336347	Monocyte	T cell	2	7	10	3	7	PTPRS	1.0	False
0.0009865347345247286	0.01990049751243781	0.17044526519542802	0.15355477855477856	Monocyte	Dendritic cell	2	5	8	3	7	REPS2	1.0	False
0.00040781241453266077	0.01990049751243781	0.1529317606174927	0.1914242942686057	B cell	Erythroid	2	7	13	5	10	RFX3-DT	1.0	False
0.000476946116264558	0.01990049751243781	0.31024599591955265	0.3506349908384406	B cell	Monocyte	2	5	8	3	6	RNF10	1.0	False
0.0006746089464970679	0.01990049751243781	0.15348159862350053	0.5165932151276007	NK	B cell	2	6	13	7	11	RNF114	1.0	False
0.002155756795301227	0.01990049751243781	0.2282721217636265	0.16970995026681668	Erythroid	Monocyte	2	5	5	3	5	RPL5	1.0	False
0.00016247139200648646	0.01990049751243781	0.06575109391727846	0.2440794809407948	T cell	Dendritic cell	2	7	13	6	11	SECISBP2	1.0	False
0.00019648258104585595	0.01990049751243781	0.1657810092841196	0.1634924941219027	Erythroid	T cell	2	7	10	5	9	SKAP1	1.0	False
0.0008564707457488302	0.01990049751243781	0.2604082733163989	0.3536024698815396	Dendritic cell	T cell	2	6	10	3	8	SLFN5	1.0	False
0.00013170081962411237	0.01990049751243781	0.23060969459528452	0.16020969185526146	NK	Dendritic cell	2	4	6	3	6	SYTL1	1.0	False
0.0015419632040509987	0.01990049751243781	0.1327421476427561	0.1584641602974592	Dendritic cell	NK	2	3	6	4	5	TBC1D31	1.0	False
0.0005494358017988173	0.01990049751243781	0.1831544387460432	0.28729501915708816	B cell	Monocyte	2	7	9	4	8	U2SURP	1.0	False
1.3199766782751307e-05	0.01990049751243781	0.07057601411150222	0.4065666390266187	Plasma cell	B cell	2	7	10	4	10	UBA52	1.0	False
0.0002417515502469073	0.024875621890547265	0.09385110414312892	0.16858442176761285	T cell	B cell	2	7	10	6	9	ANKHD1	1.0	False
0.0014912867611645015	0.024875621890547265	0.3544761288638306	0.6132189239332096	B cell	Monocyte	2	6	10	3	8	AP1M1	1.0	False
6.902258230926193e-05	0.024875621890547265	0.11382608978229114	0.2208936803534109	Plasma cell	B cell	2	7	10	7	10	CDC42SE2	1.0	False
0.00031690158316669925	0.024875621890547265	0.22486678177236974	0.22471157651213047	B cell	Plasma cell	2	7	10	5	8	CERT1	1.0	False
0.000413282261613182	0.024875621890547265	0.24760337112389275	0.48677706925541697	B cell	NK	2	5	7	4	7	CROCCP2	1.0	False
0.0002636745787978351	0.024875621890547265	0.18011066071647802	0.2947001416557617	T cell	B cell	2	6	11	6	8	DPM2	1.0	False
0.0004981763999806197	0.024875621890547265	0.33864105284393986	0.5644049325300775	Plasma cell	Erythroid	2	7	13	5	11	ETFA	1.0	False
0.000552775287961565	0.024875621890547265	0.1610033438349836	0.2501293935522377	B cell	Erythroid	2	6	11	5	8	FANCI	1.0	False
0.0009831825469340536	0.024875621890547265	0.15101772775615735	0.11479116786379351	Dendritic cell	Monocyte	2	4	4	3	4	GPR89B	1.0	False
0.0007117893758773268	0.024875621890547265	0.1585481498376925	0.4707611056688957	T cell	Monocyte	2	6	7	3	6	GUSB	1.0	False
0.0002118850944182049	0.024875621890547265	0.2404265392194594	0.38568693927442976	T cell	Plasma cell	2	7	11	3	9	HAPSTR1	1.0	False
0.0026133899227673797	0.024875621890547265	0.25490958349520826	0.36229916270649465	Dendritic cell	Erythroid	2	4	8	4	6	LONP1	1.0	False
0.00010955894063232134	0.024875621890547265	0.039550860213429406	0.06715971271789328	NK	B cell	2	7	12	8	12	LRBA	1.0	False
0.0019258475302543195	0.024875621890547265	0.026552731615064218	0.09991855848518783	Dendritic cell	NK	2	3	4	3	4	MR1	1.0	False
0.0004832576464651244	0.024875621890547265	0.09215650634538236	0.09775258186629421	Dendritic cell	Erythroid	2	4	6	4	6	MTOR	1.0	False
4.09344330390805e-05	0.024875621890547265	0.20374391890426558	0.08188807663221581	B cell	Monocyte	2	7	15	4	11	MYL12A	1.0	False
0.0019239881188369734	0.024875621890547265	0.21414018645694038	0.27706093189964154	T cell	B cell	2	6	10	3	7	PCAT1	1.0	False
0.00033377218909834644	0.024875621890547265	0.22743745346485067	0.4098895357516047	NK	Erythroid	2	5	8	3	5	PIGQ	1.0	False
0.0013661849972269823	0.024875621890547265	0.17963535879150505	0.1744192032286792	Monocyte	T cell	2	6	11	5	8	PLEKHF2	1.0	False
0.00012163333253388513	0.024875621890547265	0.09402370426514012	0.20917517936648888	B cell	T cell	2	7	17	7	14	PPP1R16B	1.0	False
4.3986874462090875e-05	0.024875621890547265	0.2286059166542062	0.4167230741048531	Erythroid	B cell	2	5	6	3	6	RPL19	1.0	False
0.0006473143513202089	0.024875621890547265	0.1790741558023442	0.15585509043452972	Plasma cell	T cell	2	7	13	3	9	TANGO6	1.0	False
0.0012604919023131013	0.024875621890547265	0.19387724194630163	0.1944847751562815	Erythroid	Plasma cell	2	3	4	3	3	TAS2R14	1.0	False
0.00016630320866687878	0.024875621890547265	0.16292930633308847	0.38499134310899447	Monocyte	B cell	2	7	13	4	13	TXN	1.0	False
0.0020275590882536357	0.024875621890547265	0.2229200278367432	0.12535575112745745	Monocyte	Dendritic cell	2	5	8	3	6	ZBTB4	1.0	False
0.001360629346279613	0.024875621890547265	0.2588817631958172	0.20990810657259318	T cell	Plasma cell	2	7	9	3	7	ZFP91	1.0	False
0.0003838179342579788	0.029850746268656716	0.10515132422359463	0.13394587630297272	Erythroid	B cell	2	6	12	5	9	ABCE1	1.0	False
0.0019517049109725269	0.029850746268656716	0.23836432763039583	0.1493298368298368	Erythroid	Monocyte	2	6	10	3	8	ACBD5	1.0	False
0.0024686344775717087	0.029850746268656716	0.30452035136554495	0.4927637721755369	NK	T cell	2	5	6	3	5	ATP6AP1	1.0	False
0.0007492573223473085	0.029850746268656716	0.2979512776799438	0.25335354300871543	T cell	B cell	2	5	7	3	5	CEPT1	1.0	False
0.00038048266114655744	0.029850746268656716	0.09508539042846648	0.07231350133329856	Monocyte	T cell	2	6	13	4	9	EFL1	1.0	False
0.0017067312547061767	0.029850746268656716	0.24114880511912085	0.1356798537234043	B cell	Dendritic cell	2	6	7	3	5	ENSG00000249207	1.0	False
0.000497039468836032	0.029850746268656716	0.18545119954676131	0.17598099958694757	Dendritic cell	Plasma cell	2	7	11	3	9	ENSG00000290921	1.0	False
0.0010018736923779763	0.029850746268656716	0.12475104492035166	0.14750844594594592	Dendritic cell	Erythroid	2	5	4	3	4	H1-10	1.0	False
0.0010162856860187473	0.029850746268656716	0.17626837146994628	0.16562750512158192	Erythroid	NK	2	6	8	3	6	HCCS-DT	1.0	False
0.00029296508868966137	0.029850746268656716	0.13200801906735626	0.13519327915660007	B cell	Monocyte	2	7	18	4	14	ME2	1.0	False
0.00027581788799848847	0.029850746268656716	0.27666786112438285	0.34522439585730724	Erythroid	NK	2	3	5	3	4	MFAP1	1.0	False
0.0005928317804721063	0.029850746268656716	0.13199358763108238	0.2430262671106178	Dendritic cell	Erythroid	2	3	5	3	5	NDUFA4	1.0	False
0.0007553975756257321	0.029850746268656716	0.17694196940597823	0.15225563909774442	Erythroid	Dendritic cell	2	5	5	3	4	PDE12	1.0	False
0.0002836282453151781	0.029850746268656716	0.0932298415653719	0.1593649420419621	Erythroid	Monocyte	2	7	13	5	11	PDE8A	1.0	False
4.5762827647907545e-05	0.029850746268656716	0.25362533099103585	0.038940539055608625	Erythroid	Dendritic cell	2	6	9	4	6	RPL27A	1.0	False
0.00044354390065163695	0.029850746268656716	0.16266223143316744	0.34623457386921824	NK	Erythroid	2	5	8	3	5	RXRA	1.0	False
0.0006833225486038537	0.029850746268656716	0.18615108242421907	0.2024933087812265	T cell	Dendritic cell	2	6	8	3	7	SKAP2	1.0	False
0.00452688360546459	0.029850746268656716	0.2965820294301121	0.34623655913978496	Monocyte	Erythroid	2	7	11	3	9	SPTAN1	1.0	False
0.0013563960571686272	0.029850746268656716	0.165896073764702	0.06374693267897147	Monocyte	Dendritic cell	2	5	6	3	5	TMEM218	1.0	False
0.0005140081686442029	0.029850746268656716	0.31754908575641894	0.2805742740385917	B cell	Monocyte	2	6	11	4	8	TMEM68	1.0	False
0.0005086925072366025	0.029850746268656716	0.16300650629431063	0.17946210714155653	T cell	Dendritic cell	2	6	14	6	12	TMX3	1.0	False
9.887294869957686e-05	0.029850746268656716	0.1651821582188669	0.1659602573960242	NK	Plasma cell	2	7	16	6	13	TOP1	1.0	False
0.00016873073828800887	0.029850746268656716	0.11240764914336177	0.08601244113714313	B cell	Dendritic cell	2	7	16	5	13	UBE2V1	1.0	False
0.0005998400956401751	0.029850746268656716	0.27544170290995273	0.3633190981310557	Dendritic cell	Plasma cell	2	7	10	3	8	ZNF131	1.0	False
0.00012698239757608787	0.03482587064676617	0.26603946614263485	0.378021978021978	Monocyte	NK	2	4	5	3	3	AK1	1.0	False
0.0002773597457174104	0.03482587064676617	0.07804162364050171	0.09269156594298372	NK	Erythroid	2	3	4	3	4	BRK1	1.0	False
0.002321474198455316	0.03482587064676617	0.2440859072962156	0.2604724184685649	NK	Dendritic cell	2	4	7	3	4	CLN3	1.0	False
0.011262842150660753	0.03482587064676617	0.22664548712935806	0.28841055672061094	Dendritic cell	Erythroid	2	3	5	3	5	CSKMT	1.0	False
0.0018748005360772037	0.03482587064676617	0.13237317269825866	0.07448650166097415	NK	T cell	2	5	9	3	6	DNA2	1.0	False
0.0012995705213119922	0.03482587064676617	0.07376379226438334	0.10891798842973544	Erythroid	NK	2	4	6	3	5	ENSG00000261267	1.0	False
0.0017417705617630242	0.03482587064676617	0.1997399848425071	0.18791946308724833	Dendritic cell	B cell	2	6	11	4	7	ENSG00000285679	1.0	False
0.0019476891710074338	0.03482587064676617	0.29297902922546176	0.12944573486479	T cell	Dendritic cell	2	6	9	3	6	HAUS2	1.0	False
0.00040304775000855425	0.03482587064676617	0.24161501704310095	0.32792735719564986	NK	B cell	2	6	11	4	7	HK1	1.0	False
7.915905208040065e-05	0.03482587064676617	0.17554301829557722	0.6285326463047447	Monocyte	Plasma cell	2	7	8	3	8	LSM8	1.0	False
0.0008854484834835694	0.03482587064676617	0.14571381206006412	0.28079646911898626	Erythroid	T cell	2	7	9	5	9	MALAT1	1.0	False
0.00041517193044140316	0.03482587064676617	0.05977715881994261	0.12960686323504916	Monocyte	B cell	2	7	13	6	12	MCTP2	1.0	False
0.0002586841623216489	0.03482587064676617	0.15593257918722325	0.33701065054692	Monocyte	B cell	2	7	7	4	7	MDM4	1.0	False
0.0006399746344521473	0.03482587064676617	0.10641237535078851	0.16348828280406602	Erythroid	B cell	2	7	13	3	10	MED27	1.0	False
0.0003124093040896374	0.03482587064676617	0.28612474599744614	0.22689883245620662	Monocyte	B cell	2	6	10	3	7	PI4K2A	1.0	False
0.0005754224205171597	0.03482587064676617	0.14194370510509896	0.08508265547100502	NK	T cell	2	6	9	4	7	SAMD12	1.0	False
0.000790462093501343	0.03482587064676617	0.21664247488059507	0.2696547472256474	Erythroid	Monocyte	2	5	6	3	5	SAMD9	1.0	False
0.0009525122603846721	0.03482587064676617	0.1886256930134747	0.2790223065970574	Erythroid	NK	2	4	7	3	6	SERBP1	1.0	False
0.00041992244880819583	0.03482587064676617	0.1646978237445481	0.1789404421048888	Monocyte	T cell	2	6	12	5	9	SF3B3	1.0	False
0.001676630282858972	0.03482587064676617	0.1736592420979825	0.4152834506532255	T cell	Monocyte	2	6	9	5	7	SPTY2D1	1.0	False
0.0008902056803202791	0.03482587064676617	0.08534518654220269	0.12700854178911936	Erythroid	Dendritic cell	2	4	6	4	6	SRGAP2C	1.0	False
0.001292297613453027	0.03482587064676617	0.17703354655331666	0.09964046254008363	T cell	Dendritic cell	2	5	6	3	5	STXBP4	1.0	False
0.0008141082575230993	0.03482587064676617	0.09239579607142545	0.10754281949934125	NK	Monocyte	2	3	5	4	5	TCF3	1.0	False
0.00014702041327709797	0.03482587064676617	0.10089630934561411	0.14128811697461396	Monocyte	Erythroid	2	7	17	4	14	TRAPPC8	1.0	False
0.00028143561972327646	0.03482587064676617	0.16310823831969962	0.07809852159177233	NK	Monocyte	2	5	6	3	5	ZNF236-DT	1.0	False
0.00027011435924037585	0.03482587064676617	0.059764562069857974	0.08879505414578953	Monocyte	B cell	2	4	5	3	3	ZNF521	1.0	False
0.00044860515173539793	0.03980099502487562	0.1858863947360066	0.2647009593154024	NK	Monocyte	2	7	11	4	9	ATE1	1.0	False
0.0005418969608764762	0.03980099502487562	0.13557656343834734	0.12637497318993784	B cell	Plasma cell	2	7	11	3	9	CCDC7	1.0	False
0.0005669912679087494	0.03980099502487562	0.16007189262221633	0.10139844341274407	Monocyte	Dendritic cell	2	6	7	3	5	CLIC4	1.0	False
0.00033348899149609996	0.03980099502487562	0.15026917432874237	0.41401889222842425	Dendritic cell	Erythroid	2	4	7	3	6	COMMD5	1.0	False
0.0008627642659783987	0.03980099502487562	0.24656835654958315	0.2323778557371438	B cell	NK	2	6	11	3	7	CXXC1	1.0	False
0.002352575702416101	0.03980099502487562	0.4490200835128372	0.3612073231073726	B cell	NK	2	4	6	3	4	HDHD3	1.0	False
0.0019960486286865133	0.03980099502487562	0.15119784257069607	0.30897180020990694	Erythroid	B cell	2	6	8	3	6	MAP1LC3A	1.0	False
0.0003963151614323056	0.03980099502487562	0.09810182884459484	0.42175694224474714	B cell	Erythroid	2	6	7	3	7	NRDC	1.0	False
0.0008263412886273775	0.03980099502487562	0.14490260773505453	0.1071789490049751	Erythroid	T cell	2	4	6	3	6	NUDT5	1.0	False
0.0002591109661969477	0.03980099502487562	0.1426586433652	0.24144719481100124	Erythroid	T cell	2	7	13	5	10	PTAR1	1.0	False
0.0005215932752188235	0.03980099502487562	0.15607643936682075	0.30277117527648467	Erythroid	T cell	2	5	6	3	6	PTPN7	1.0	False
0.002362649280819527	0.03980099502487562	0.11813228529189268	0.10131261383313744	T cell	NK	2	3	5	3	4	RFC2	1.0	False
0.00024670043238498614	0.03980099502487562	0.08189505371511507	0.16935475619364188	Monocyte	Dendritic cell	2	7	8	3	7	SENP2	1.0	False
0.00018983753362284276	0.03980099502487562	0.032801192865860807	0.3131633270084864	Erythroid	NK	2	3	4	3	4	SHLD3	1.0	False
0.0002928228054418296	0.03980099502487562	0.08674379198348686	0.08255103511580097	B cell	T cell	2	7	11	5	10	SIPA1L3	1.0	False
0.0006486831481634197	0.03980099502487562	0.15286640136492913	0.19951087395909128	NK	T cell	2	3	4	3	3	SLC25A24	1.0	False
0.00014094000631209068	0.03980099502487562	0.07226138087752065	0.06882535288921898	Dendritic cell	Plasma cell	2	7	11	5	10	SLC39A11	1.0	False
0.0007968926702622316	0.03980099502487562	0.13562366452819496	0.17020871013119737	Dendritic cell	Erythroid	2	7	18	5	12	SLC7A1	1.0	False
0.00016997376923395853	0.03980099502487562	0.07940346462977926	0.16233994537526275	Erythroid	Dendritic cell	2	7	8	5	8	SRPK2	1.0	False
0.0014365028951058554	0.03980099502487562	0.32670634585415886	0.32012135719653745	NK	Monocyte	2	6	10	4	7	STEEP1	1.0	False
0.0012882603880633972	0.03980099502487562	0.1525466195479922	0.34020471558792076	T cell	NK	2	3	4	3	4	VAMP4	1.0	False
0.0005806452332978077	0.03980099502487562	0.20286457187725837	0.24782761411707216	Dendritic cell	T cell	2	4	5	3	5	YPEL2	1.0	False
0.0007542565086742756	0.03980099502487562	0.19011434245635722	0.16724546758944336	Monocyte	Dendritic cell	2	7	8	3	7	ZNRF2	1.0	False
0.0007383782214709136	0.03980099502487562	0.14320101456961026	0.1893941018766756	B cell	NK	2	6	8	3	6	ZSWIM7	1.0	False
0.000572014028121696	0.04477611940298507	0.16408115560102077	0.23267095549777345	B cell	NK	2	6	10	4	8	AK3	1.0	False
0.00016080093146433622	0.04477611940298507	0.12810760145860328	0.19532672354979053	T cell	Plasma cell	2	7	12	4	10	ANXA5	1.0	False
0.0002975082462944613	0.04477611940298507	0.06823918910174764	0.04400086268394249	T cell	Dendritic cell	2	6	14	7	10	ATP11C	1.0	False
0.001053055745417485	0.04477611940298507	0.17875670388631432	0.08663617886178865	NK	Dendritic cell	2	4	4	3	3	ATP6V0B	1.0	False
0.0002070304818879781	0.04477611940298507	0.12362194671632054	0.23886484551170517	Erythroid	Plasma cell	2	5	4	3	4	C1QBP	1.0	False
0.0006972322738229499	0.04477611940298507	0.24751484411722674	0.27252297804445047	NK	Monocyte	2	5	4	3	4	CBX3	1.0	False
0.00048084487070582907	0.04477611940298507	0.19545212426830377	0.12065510413436081	Monocyte	T cell	2	6	11	4	9	ELP1	1.0	False
0.00014275292988039605	0.04477611940298507	0.30789227500199967	0.24659135177249705	NK	T cell	2	4	5	3	4	ENSG00000254682	1.0	False
