statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.002657225068920166	0.0001	0.22065379990880218	0.2481217581845067	31	7	19	8	19	ENSG00000054118	0.0006010844748858447	True
0.0026775685626376725	0.0001	0.22412702938062895	0.23217716654869044	58	7	19	8	19	ENSG00000054267	0.0006010844748858447	True
0.0018776457634352734	0.0001	0.17908015256553445	0.15934120289745252	42	7	19	11	19	ENSG00000055044	0.0006010844748858447	False
0.005031757749235081	0.0001	0.26327947183639633	0.21809912479389526	12	7	19	7	19	ENSG00000055070	0.0006010844748858447	True
0.0010321801126712063	0.0001	0.21834138476363654	0.1912389014814722	32	7	18	7	18	ENSG00000055211	0.0006010844748858447	True
0.0013134577497841892	0.0001	0.1693444187268726	0.23778450271455495	35	7	19	5	19	ENSG00000055332	0.0006010844748858447	False
0.008041426518577302	0.0001	0.30831980483607274	0.29690420248838567	21	6	15	4	15	ENSG00000055483	0.0006010844748858447	True
0.0007300876480027776	0.0001	0.17611508397189732	0.21022337524180376	65	7	19	8	19	ENSG00000055609	0.0006010844748858447	False
0.0008769433780598	0.0001	0.12783873789719186	0.26808552324418056	37	7	19	9	19	ENSG00000056097	0.0006010844748858447	False
0.0009162789577216927	0.0001	0.13611202042407533	0.13632596882153822	42	7	19	6	19	ENSG00000057608	0.0006010844748858447	False
0.0011224313186552464	0.0001	0.1284675908038841	0.10716116614448074	28	7	19	9	19	ENSG00000058262	0.0006010844748858447	False
0.001466331441773177	0.0001	0.18549798596209727	0.35802068566180134	36	7	19	7	19	ENSG00000058272	0.0006010844748858447	False
0.008718639683751958	0.0001	0.3072554306414584	0.25170146485847006	14	7	16	3	14	ENSG00000058600	0.0006010844748858447	True
0.0019549194910670315	0.0001	0.19795543404660673	0.20887996580735144	29	7	19	8	19	ENSG00000058673	0.0006010844748858447	False
0.0023301326093084812	0.0001	0.1645411490786622	0.13044824775789637	22	5	17	3	17	ENSG00000059804	0.0006010844748858447	False
0.0008753804848870337	0.0001	0.16032948100896283	0.15302091134679566	47	7	19	9	19	ENSG00000060339	0.0006010844748858447	False
0.00697697888150821	0.0001	0.32256887469438333	0.30994404270478343	66	7	19	9	19	ENSG00000062716	0.0006010844748858447	True
0.001346640137141079	0.0001	0.16678722366160717	0.3003507160743297	28	7	19	9	19	ENSG00000063046	0.0006010844748858447	False
6.086544023119896e-06	0.0001	0.00792189208221298	0.004399353579269198	10	7	19	14	19	ENSG00000063177	0.0006010844748858447	False
0.005771742104456303	0.0001	0.28150995988207866	0.2911565867487141	21	7	17	6	17	ENSG00000063245	0.0006010844748858447	True
0.007594263912723407	0.0001	0.3219482751129858	0.2895254844314681	21	7	17	6	17	ENSG00000063322	0.0006010844748858447	True
0.004608696638407932	0.0001	0.42209357814389736	0.3801065115891053	27	7	19	5	19	ENSG00000064012	0.0006010844748858447	True
0.0011834224757775356	0.0001	0.11571325487425206	0.11238711476628818	11	7	19	8	19	ENSG00000064666	0.0006010844748858447	False
0.003595091684857072	0.0001	0.24258809659858535	0.321551756670063	44	7	19	6	19	ENSG00000065135	0.0006010844748858447	True
0.0012930597850193363	0.0001	0.16825356209121303	0.1880570409982175	42	7	19	6	19	ENSG00000065243	0.0006010844748858447	False
0.0015233484274606332	0.0001	0.16003836489095508	0.08993544029687582	21	7	18	6	18	ENSG00000065427	0.0006010844748858447	False
0.0019248986596261215	0.0001	0.16009938303495594	0.31037487000420116	32	7	19	9	19	ENSG00000065526	0.0006010844748858447	False
0.0009612767792947876	0.0001	0.1608756689220517	0.211487941454011	31	7	19	12	19	ENSG00000065548	0.0006010844748858447	False
0.006917134056043367	0.0001	0.49971841124465055	0.49504264267086434	33	7	17	6	17	ENSG00000065882	0.0006010844748858447	True
0.003798627366882995	0.0001	0.32730039363769603	0.3159544224167915	41	7	19	7	19	ENSG00000065911	0.0006010844748858447	True
0.0005220314486210274	0.0001	0.10333874759412312	0.19778467908902694	21	7	19	8	19	ENSG00000065978	0.0006010844748858447	False
0.002862452600319159	0.0001	0.22683392299626845	0.29214077983502146	11	7	19	8	19	ENSG00000066117	0.0006010844748858447	True
0.01015836265003757	0.0001	0.3803589519186581	0.3404725754205886	28	5	16	6	16	ENSG00000066427	0.0006010844748858447	True
0.0021085383686229907	0.0001	0.1792817403750976	0.18532988437577266	26	7	19	6	19	ENSG00000066654	0.0006010844748858447	False
0.0014875418058605218	0.0001	0.2011133725155381	0.25174322702736013	41	6	16	7	16	ENSG00000066777	0.0006010844748858447	True
0.000977928394965181	0.0001	0.2259862466757189	0.21603967547350622	53	7	19	9	19	ENSG00000067066	0.0006010844748858447	True
0.0017334807402550017	0.0001	0.1868377926581164	0.19702151841757035	35	7	19	10	19	ENSG00000067167	0.0006010844748858447	False
0.0006278435422257443	0.0001	0.17800814260834688	0.1948596890527328	35	7	19	8	19	ENSG00000067900	0.0006010844748858447	False
0.0017959484238170011	0.0001	0.30598096371891126	0.228321400159109	32	5	16	5	16	ENSG00000068650	0.0006010844748858447	True
0.00018223659227558476	0.0001	0.06318486601607698	0.06328208031034535	12	7	18	5	18	ENSG00000068697	0.0006010844748858447	False
0.008095789774118668	0.0001	0.4075196554481126	0.40211833234235955	10	7	18	6	17	ENSG00000068745	0.0006010844748858447	True
0.0065123209245593686	0.0001	0.28073580470862547	0.30733308751940003	5	7	19	4	19	ENSG00000068831	0.0006010844748858447	True
0.000888493397550307	0.0001	0.21093578063481708	0.192686685141681	64	7	19	11	19	ENSG00000069275	0.0006010844748858447	True
0.0011495833425374455	0.0001	0.1489563776404995	0.15401939900737754	36	7	19	9	19	ENSG00000069329	0.0006010844748858447	False
0.0021749054400886487	0.0001	0.28032118756899754	0.22218902995602025	20	7	18	4	18	ENSG00000069424	0.0006010844748858447	True
0.0014223040724508833	0.0001	0.2978784367572556	0.2393976373281809	31	7	19	5	18	ENSG00000069493	0.0006010844748858447	True
0.0021276821619997965	0.0001	0.18204200525975947	0.15933494223769581	6	7	19	6	18	ENSG00000070423	0.0006010844748858447	False
0.0015967849220531517	0.0001	0.21342949493678462	0.2177103919278548	57	7	19	13	19	ENSG00000070756	0.0006010844748858447	True
0.019636761746247063	0.0001	0.3486756245201548	0.363067778919776	29	7	19	5	18	ENSG00000070814	0.0006010844748858447	True
0.0012858843347311854	0.0001	0.19372764050085997	0.17628188452661503	56	6	19	10	19	ENSG00000071054	0.0006010844748858447	False
5.6184396794858665e-05	0.0001	0.04662372238347678	0.021642501575569212	61	7	19	14	19	ENSG00000071082	0.0006010844748858447	False
0.0010633725907103586	0.0001	0.27643084056324857	0.19110578671049	24	7	19	7	19	ENSG00000071127	0.0006010844748858447	True
0.003046259160368762	0.0001	0.18739340706895125	0.18689132291807892	15	7	18	5	17	ENSG00000071243	0.0006010844748858447	False
0.002739534644354131	0.0001	0.3307347114646886	0.304053622215831	40	7	19	8	19	ENSG00000071537	0.0006010844748858447	True
0.00022596114489020395	0.0001	0.10650026998200458	0.0936388365766897	12	7	19	5	19	ENSG00000071859	0.0006010844748858447	False
0.005255343651828881	0.0001	0.2953858139856242	0.2754533458297779	28	3	14	3	14	ENSG00000071967	0.0006010844748858447	True
