statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
2.166204488359984e-05	0.014925373134328358	0.02795522584414847	0.016880819709276983	11	7	18	10	15	ENSG00000169189	1.0	False
0.009970813629093331	0.014925373134328358	0.23992269519535697	0.24175438596491233	10	5	7	3	4	ENSG00000169981	1.0	False
0.0007067796287509973	0.014925373134328358	0.1521151712368754	0.11687533166925448	3	5	9	3	6	ENSG00000173801	1.0	False
2.5209543789715533e-05	0.014925373134328358	0.017779563424526964	0.011594202898550728	4	7	10	3	8	ENSG00000174276	1.0	False
3.067916567818503e-05	0.014925373134328358	0.030485033854303678	0.01731462542504016	7	7	19	13	17	ENSG00000178952	1.0	False
0.0001930958317477857	0.014925373134328358	0.035326011175244934	0.036314054263394804	9	6	9	3	7	ENSG00000186787	1.0	False
3.1189068042749965e-05	0.014925373134328358	0.019216684564157906	0.019312614627038156	2	6	13	3	8	ENSG00000188820	1.0	False
0.0010282736428320232	0.014925373134328358	0.09879848331070198	0.12343986928897879	31	7	19	9	13	ENSG00000197536	1.0	False
3.606858427385484e-06	0.014925373134328358	0.006965101950236653	0.008018025080627668	14	7	19	16	19	ENSG00000197956	1.0	False
0.0009093872055240522	0.014925373134328358	0.13618681849729522	0.15127260010072896	14	7	19	12	14	ENSG00000197976	1.0	False
0.0012226949762530175	0.014925373134328358	0.14375754030919757	0.15516552055013594	36	7	13	4	9	ENSG00000204842	1.0	False
0.0006044490475651947	0.01990049751243781	0.11712153493047261	0.2061909964691693	21	7	19	9	15	ENSG00000015133	1.0	False
7.060846949116865e-06	0.01990049751243781	0.0067873303167420695	0.005277044854881248	2	6	9	4	5	ENSG00000068323	1.0	False
0.0010311039801556344	0.01990049751243781	0.1381582988557145	0.12948625280643647	33	7	17	7	12	ENSG00000089022	1.0	False
0.0001777606067646607	0.01990049751243781	0.03801025927956525	0.18564480968882274	9	7	19	11	17	ENSG00000106400	1.0	False
0.0016576034656354435	0.01990049751243781	0.2352409617935147	0.24905882352941178	28	7	15	4	10	ENSG00000112305	1.0	False
0.0016622449132952452	0.01990049751243781	0.1634235833800277	0.1672378257242406	7	7	15	5	8	ENSG00000115282	1.0	False
0.00022133789773390677	0.01990049751243781	0.04778654394039002	0.04889112903225809	4	4	4	3	4	ENSG00000131591	1.0	False
0.001405022873335693	0.01990049751243781	0.23538113486168472	0.22383656262194165	63	7	17	6	10	ENSG00000135250	1.0	False
0.0007136132714044084	0.01990049751243781	0.09266927202227213	0.09680109900892947	20	7	18	8	14	ENSG00000146729	1.0	False
0.0027673396566466803	0.01990049751243781	0.24632272712610137	0.36963327003168733	23	7	19	7	11	ENSG00000147010	1.0	False
0.0029508703323975916	0.01990049751243781	0.20364582329389314	0.13369769245800298	16	6	10	4	6	ENSG00000165660	1.0	False
0.003987168409681991	0.01990049751243781	0.1885019070836369	0.1272598369372563	6	3	4	3	4	ENSG00000166432	1.0	False
0.00208564619473163	0.01990049751243781	0.27071678154891926	0.2631670735960935	16	6	11	3	6	ENSG00000169607	1.0	False
2.6086392744189883e-05	0.01990049751243781	0.02197170578750234	0.019852114194109437	9	7	18	11	15	ENSG00000186395	1.0	False
0.0008669864125895122	0.01990049751243781	0.13033139113895614	0.12261395680332189	20	7	17	8	11	ENSG00000235954	1.0	False
0.00010271479913299505	0.01990049751243781	0.06193742553931964	0.04818785724514604	13	7	19	12	16	ENSG00000240065	1.0	False
0.0010364037490424526	0.01990049751243781	0.12735694873964232	0.13440214002331613	22	7	18	11	16	ENSG00000242247	1.0	False
7.746105130841236e-05	0.01990049751243781	0.02333333333333338	0.020304568527918756	2	5	6	3	4	ENSG00000256262	1.0	False
0.0046452627896548864	0.01990049751243781	0.2050975813111736	0.17925337910319677	8	5	6	3	6	ENSG00000282885	1.0	False
0.0007489773739175724	0.024875621890547265	0.21509521251552308	0.18680131304291178	18	6	11	4	7	ENSG00000007237	1.0	False
0.0004939030852718447	0.024875621890547265	0.11422235761471322	0.12255680049797696	50	7	19	13	17	ENSG00000047410	1.0	False
0.0016057779611869973	0.024875621890547265	0.153205345059995	0.11186386496640299	21	7	19	6	13	ENSG00000105576	1.0	False
0.0024959064286210813	0.024875621890547265	0.3146286789181715	0.2666066426570628	20	6	6	3	4	ENSG00000105738	1.0	False
0.0014546214063111647	0.024875621890547265	0.19255164565876234	0.20231495583307954	15	6	7	3	6	ENSG00000106617	1.0	False
0.00013787375090166276	0.024875621890547265	0.034640265017853895	0.03557820115197166	13	7	14	5	8	ENSG00000114982	1.0	False
0.004252836036718196	0.024875621890547265	0.2740129510039853	0.26879652384514013	24	7	10	3	7	ENSG00000115902	1.0	False
0.0028945158967015484	0.024875621890547265	0.2289067249717678	0.1695270844207014	22	6	8	3	6	ENSG00000115970	1.0	False
0.0014507262996859508	0.024875621890547265	0.12710898739547866	0.11874715068344958	12	7	18	6	10	ENSG00000118046	1.0	False
0.0003418203519465559	0.024875621890547265	0.04967674238762048	0.0491545901963863	9	7	18	9	13	ENSG00000132471	1.0	False
0.00249460158912643	0.024875621890547265	0.1996541694072939	0.16154293583788826	28	6	13	4	8	ENSG00000136205	1.0	False
8.679450736625399e-05	0.024875621890547265	0.034310881946937676	0.028156682027649767	6	7	14	5	10	ENSG00000138073	1.0	False
0.005177257851075579	0.024875621890547265	0.3811410930976149	0.3197802197802198	24	6	6	3	4	ENSG00000143153	1.0	False
0.0005013346896640072	0.024875621890547265	0.04321796186256089	0.07130359457016067	8	7	18	6	10	ENSG00000146830	1.0	False
0.00017959526260217783	0.024875621890547265	0.0504726235063314	0.05263157894736844	6	4	6	3	4	ENSG00000165795	1.0	False
0.0008462166049659457	0.024875621890547265	0.0683076504917431	0.09560274972734074	12	7	18	7	14	ENSG00000168883	1.0	False
5.991303671072018e-05	0.024875621890547265	0.041488734153179614	0.028154040990397044	17	7	19	12	17	ENSG00000170860	1.0	False
1.8160127330605993e-06	0.024875621890547265	0.008507019243456565	0.005240788710128168	10	7	19	11	16	ENSG00000176386	1.0	False
6.402650320917242e-05	0.024875621890547265	0.03642157184244277	0.029668651523251256	4	7	19	11	15	ENSG00000177666	1.0	False
0.015466106180061313	0.024875621890547265	0.2770057325567029	0.39187455348681227	27	7	19	9	17	ENSG00000180573	1.0	False
0.0006162149659615693	0.029850746268656716	0.1266086170055898	0.08870096801700282	24	7	19	7	12	ENSG00000064419	1.0	False
0.0034650621580180167	0.029850746268656716	0.10420787471423748	0.12118449406805754	24	7	19	9	15	ENSG00000068878	1.0	False
2.0285345040400328e-05	0.029850746268656716	0.03392989548448785	0.03111270478900005	14	7	18	12	16	ENSG00000074842	1.0	False
0.0008064640912095238	0.029850746268656716	0.10427130062940729	0.11260663386850743	28	7	19	12	16	ENSG00000091527	1.0	False
0.0027475668024430325	0.029850746268656716	0.11172710644288315	0.21291126007010638	11	7	19	7	12	ENSG00000100083	1.0	False
2.1092002255323028e-05	0.029850746268656716	0.008796296296296299	0.009216589861751133	2	5	6	3	5	ENSG00000103245	1.0	False
0.0009447463636062096	0.029850746268656716	0.23687848965629807	0.36338984859126755	28	7	13	4	8	ENSG00000106546	1.0	False
0.0004164218572578813	0.029850746268656716	0.05849981614648682	0.04648915888057254	5	7	16	6	10	ENSG00000115073	1.0	False
0.0010816496924169424	0.029850746268656716	0.06412365093137413	0.10312362587397297	6	7	14	6	8	ENSG00000115138	1.0	False
0.0012334609650685884	0.029850746268656716	0.04979082840188022	0.08165067255976352	5	7	17	8	12	ENSG00000115649	1.0	False
0.0012800200348273888	0.029850746268656716	0.12104270166342043	0.1228907232071534	12	7	17	6	13	ENSG00000126522	1.0	False
0.0009198746516718471	0.029850746268656716	0.1569424096607826	0.14085681244684778	22	7	16	6	11	ENSG00000130921	1.0	False
0.0014979414189733352	0.029850746268656716	0.10334539672377531	0.13490819944496377	17	7	17	7	11	ENSG00000135845	1.0	False
0.003167232514316023	0.029850746268656716	0.21318495389703093	0.1586944349114029	17	7	12	4	7	ENSG00000142039	1.0	False
0.01347623249499718	0.029850746268656716	0.3064857459078395	0.3560153782109362	29	6	8	3	6	ENSG00000158321	1.0	False
0.007638621851921581	0.029850746268656716	0.2112950352267885	0.3629561049528033	28	7	15	5	9	ENSG00000159674	1.0	False
0.0004120449744870974	0.029850746268656716	0.07417447712058155	0.05081512329161404	11	7	18	7	14	ENSG00000160714	1.0	False
0.00012863003353490147	0.029850746268656716	0.13230349177445125	0.08645811221819466	27	7	17	5	13	ENSG00000162894	1.0	False
0.0014911306193883546	0.029850746268656716	0.11479969065903739	0.10959463877084019	11	6	10	4	6	ENSG00000163348	1.0	False
1.934156523140141e-05	0.029850746268656716	0.02335947331173028	0.011069194826274036	7	7	19	11	16	ENSG00000167792	1.0	False
0.015851565653033268	0.029850746268656716	0.5196905966378894	0.5290404040404041	22	6	9	3	8	ENSG00000180596	1.0	False
0.001259778874909502	0.029850746268656716	0.0975601370098171	0.08572070074917867	7	7	17	6	11	ENSG00000185262	1.0	False
3.8001834694454636e-07	0.029850746268656716	0.0023634053367217927	0.0015873015873015845	2	7	16	7	10	ENSG00000185803	1.0	False
0.003561491360530723	0.029850746268656716	0.23512462430731668	0.1838304552590267	7	7	8	3	5	ENSG00000189369	1.0	False
0.00022044628043188803	0.029850746268656716	0.02723861383522059	0.048509685352099534	4	7	14	6	8	ENSG00000197019	1.0	False
0.002674757617554221	0.029850746268656716	0.14558933922764902	0.1583690987124464	22	6	10	4	6	ENSG00000197037	1.0	False
0.0018409480207417534	0.029850746268656716	0.26222227635606016	0.21086956521739128	35	7	11	3	6	ENSG00000198707	1.0	False
0.00012162381718600755	0.029850746268656716	0.0631000150646685	0.04596166399620197	2	6	8	3	4	ENSG00000258366	1.0	False
5.9448007094507996e-05	0.029850746268656716	0.01732478209371158	0.015576131687242804	3	6	6	3	5	ENSG00000271109	1.0	False
0.003649492498018175	0.029850746268656716	0.1572494934973743	0.2092875318066158	9	5	6	3	4	ENSG00000291079	1.0	False
0.0028784465166532304	0.03482587064676617	0.1808963516466491	0.1835269259451764	29	7	17	6	10	ENSG00000075539	1.0	False
0.0008642001201423638	0.03482587064676617	0.10569193362038101	0.08695303158970981	14	7	19	9	15	ENSG00000079616	1.0	False
9.174481217443633e-05	0.03482587064676617	0.05532493276218697	0.040670223203335756	12	6	9	3	6	ENSG00000083444	1.0	False
0.00010529071560086951	0.03482587064676617	0.02704472053436019	0.02009605253802349	5	5	7	3	5	ENSG00000101460	1.0	False
0.0004431101129558353	0.03482587064676617	0.04838742387478963	0.07007812505865385	12	7	19	11	15	ENSG00000105698	1.0	False
0.0020551643440693077	0.03482587064676617	0.18794360626547346	0.20122717749176897	12	5	6	3	5	ENSG00000117226	1.0	False
0.001016570712669816	0.03482587064676617	0.13439568823184342	0.17941994054981145	49	7	19	11	16	ENSG00000117859	1.0	False
0.0074697434299577405	0.03482587064676617	0.34784317077897964	0.3149010179548826	21	4	5	3	4	ENSG00000118965	1.0	False
0.0013236896001984578	0.03482587064676617	0.14330670315307262	0.12083266781861211	24	7	18	8	13	ENSG00000120805	1.0	False
6.679607200144517e-05	0.03482587064676617	0.02435578610720264	0.02651055203595409	7	7	19	12	17	ENSG00000125652	1.0	False
0.002596151206255255	0.03482587064676617	0.22568368654528845	0.3271763411462675	14	7	13	5	7	ENSG00000138646	1.0	False
0.00019066922573755845	0.03482587064676617	0.0649435180645077	0.03927683038058646	12	7	17	6	11	ENSG00000148341	1.0	False
0.0012190001468812667	0.03482587064676617	0.13107275987251704	0.10403511559457286	39	7	19	11	16	ENSG00000152291	1.0	False
0.0004569919017394622	0.03482587064676617	0.06722597295935592	0.06312495701808676	3	6	10	3	7	ENSG00000154370	1.0	False
0.027345461184880446	0.03482587064676617	0.3041049382716049	0.32363636363636367	16	3	4	3	3	ENSG00000156500	1.0	False
0.0038046079319813977	0.03482587064676617	0.19009048304801587	0.13568249736632773	6	6	8	3	6	ENSG00000160803	1.0	False
0.0009264846974243191	0.03482587064676617	0.1547274239289234	0.12791208569220905	13	7	17	6	10	ENSG00000163798	1.0	False
0.012600184396085666	0.03482587064676617	0.3177859823307335	0.25176470588235295	21	7	11	3	7	ENSG00000164494	1.0	False
8.966353202192972e-05	0.03482587064676617	0.03201185763275364	0.021310717751998894	4	7	16	5	9	ENSG00000167302	1.0	False
0.0007193815100622501	0.03482587064676617	0.1319347861394402	0.09972895723936195	21	7	19	13	17	ENSG00000170515	1.0	False
3.11736335561806e-05	0.03482587064676617	0.02046605900668393	0.026937783732249507	12	7	19	12	17	ENSG00000170906	1.0	False
0.005392004475298219	0.03482587064676617	0.2009722564728544	0.30790665273423895	19	6	10	3	7	ENSG00000170949	1.0	False
0.0007867441492812393	0.03482587064676617	0.09829879336706543	0.05836015325670501	13	6	10	4	6	ENSG00000174943	1.0	False
6.3219537680387405e-06	0.03482587064676617	0.012858565890417076	0.01168494643385394	6	7	18	8	13	ENSG00000176393	1.0	False
0.0012208925528711396	0.03482587064676617	0.1251142959214103	0.12400326079415368	30	7	18	9	15	ENSG00000184182	1.0	False
4.825730724783841e-05	0.03482587064676617	0.025960515953681106	0.014676852827537742	4	7	17	7	12	ENSG00000184436	1.0	False
8.238913814796434e-05	0.03482587064676617	0.04304549237551178	0.03891393479755733	10	7	18	9	15	ENSG00000189227	1.0	False
0.0035614506161446187	0.03482587064676617	0.20902467500370317	0.21925133689839577	34	6	12	3	7	ENSG00000196236	1.0	False
0.0005673366670670565	0.03482587064676617	0.08241347878483209	0.19630070319917914	34	7	19	16	19	ENSG00000206503	1.0	False
0.00030269151004480783	0.03482587064676617	0.04950999933679444	0.14464656542773838	97	7	19	16	19	ENSG00000289740	1.0	False
0.0010656175596671868	0.03980099502487562	0.15862980570320198	0.08181342280282215	12	7	18	7	13	ENSG00000006712	1.0	False
0.0016868468183155322	0.03980099502487562	0.1718804455408426	0.1808441247002398	15	7	16	6	11	ENSG00000012963	1.0	False
1.846042780914344e-05	0.03980099502487562	0.029642498619580612	0.010118950468302702	6	7	19	9	12	ENSG00000015285	1.0	False
0.0011425103453455733	0.03980099502487562	0.14974763768285554	0.07952769105221996	6	7	19	10	14	ENSG00000070423	1.0	False
0.002709493841348109	0.03980099502487562	0.2677371202438801	0.20579616461969402	26	6	8	3	5	ENSG00000088812	1.0	False
0.003152957431615868	0.03980099502487562	0.15394469853969656	0.1539559991212378	12	6	11	3	7	ENSG00000096070	1.0	False
0.0008389926087420141	0.03980099502487562	0.3104193920543652	0.1964209907585801	11	5	6	3	3	ENSG00000100479	1.0	False
6.987076579469636e-08	0.03980099502487562	0.0009275769938181052	0.0008429334082607204	5	7	19	14	18	ENSG00000100911	1.0	False
0.0007531792591794961	0.03980099502487562	0.08999196975928855	0.07684135977337112	7	6	10	4	6	ENSG00000101194	1.0	False
0.00037923122533547115	0.03980099502487562	0.08422897848660532	0.05107100760069908	14	7	14	4	9	ENSG00000103051	1.0	False
0.0019809884829291493	0.03980099502487562	0.15509572652404488	0.17106696733980292	26	7	15	3	9	ENSG00000103540	1.0	False
0.0006387680833273187	0.03980099502487562	0.23607512865070573	0.16502919958777054	36	7	16	5	11	ENSG00000112159	1.0	False
0.0029354441507043437	0.03980099502487562	0.3251062229808025	0.30279264699780073	16	7	11	3	6	ENSG00000115827	1.0	False
0.002027883291722049	0.03980099502487562	0.25444972852352526	0.29080143836614614	14	7	15	5	9	ENSG00000120868	1.0	False
0.0010178018719499931	0.03980099502487562	0.2547115483895627	0.17498483627705705	37	7	17	6	11	ENSG00000124177	1.0	False
0.0011094777942312756	0.03980099502487562	0.1040299860023919	0.12219130076272934	12	7	13	4	7	ENSG00000125871	1.0	False
0.005336246605587005	0.03980099502487562	0.29935056755837297	0.31750841750841746	15	5	7	3	4	ENSG00000129675	1.0	False
0.0003317261724776056	0.03980099502487562	0.057803677934206016	0.0767907355335208	3	7	16	5	10	ENSG00000132109	1.0	False
0.000609080781827675	0.03980099502487562	0.11614321256379417	0.08965771697791908	7	4	6	3	4	ENSG00000134326	1.0	False
7.69811068309324e-05	0.03980099502487562	0.03945036667401969	0.02783415863563173	9	7	15	4	10	ENSG00000137267	1.0	False
0.004888198717380582	0.03980099502487562	0.3990188892860441	0.3097667062079874	13	6	6	3	5	ENSG00000140987	1.0	False
2.586384593595058e-05	0.03980099502487562	0.025494876782018786	0.01827140876973525	11	7	19	11	16	ENSG00000145912	1.0	False
0.0002668623795432132	0.03980099502487562	0.2839101762259887	0.45250886763882264	24	7	14	3	8	ENSG00000153064	1.0	False
0.00025736812331835423	0.03980099502487562	0.06247387669174397	0.05486979013313158	12	7	17	7	11	ENSG00000153391	1.0	False
0.006907526357592033	0.03980099502487562	0.290450185730847	0.37135373586986486	19	7	15	6	12	ENSG00000158373	1.0	False
0.0005202442238222444	0.03980099502487562	0.10869593725836937	0.1298855722740349	23	7	15	6	9	ENSG00000162645	1.0	False
0.0003941106176007274	0.03980099502487562	0.10129270779286896	0.11034038023759019	10	7	14	5	9	ENSG00000165406	1.0	False
0.002517524357936167	0.03980099502487562	0.1618299352879684	0.13200800330670107	13	7	16	5	10	ENSG00000170653	1.0	False
0.002730800920420585	0.03980099502487562	0.17648574671685158	0.18666666666666665	9	6	11	4	6	ENSG00000171703	1.0	False
0.004937923414433696	0.03980099502487562	0.372101153425396	0.29673190012532535	29	6	9	3	6	ENSG00000174373	1.0	False
0.002847842568470755	0.03980099502487562	0.2623759045454522	0.1789044756179025	19	7	11	3	6	ENSG00000175611	1.0	False
0.00345686310865377	0.03980099502487562	0.24833343575783798	0.22939220033911567	32	6	11	3	7	ENSG00000186020	1.0	False
0.0016262511611203757	0.03980099502487562	0.14460511664624215	0.18346291743150794	37	7	19	10	13	ENSG00000188647	1.0	False
0.0003184145822126695	0.03980099502487562	0.0956855406245894	0.10012640377773346	31	7	19	12	17	ENSG00000196199	1.0	False
0.00125896508163597	0.03980099502487562	0.24175143471485225	0.20849349118491187	17	7	17	6	9	ENSG00000206337	1.0	False
0.002339743791281091	0.03980099502487562	0.17838217410725812	0.1465590484282073	20	4	7	3	5	ENSG00000206418	1.0	False
5.1651225344340414e-05	0.03980099502487562	0.021971999268419362	0.021561096547379567	4	4	5	3	4	ENSG00000213413	1.0	False
0.0008856368514970623	0.04477611940298507	0.11978895466483011	0.15098866244671275	11	7	18	8	11	ENSG00000012822	1.0	False
2.210175050974743e-05	0.04477611940298507	0.013426677489177502	0.01243781094527363	5	7	14	4	10	ENSG00000064545	1.0	False
0.013606661241929534	0.04477611940298507	0.39148507960102163	0.4109461966604824	16	6	7	3	6	ENSG00000067113	1.0	False
0.004521908673808822	0.04477611940298507	0.23684009080756732	0.28405980574047796	37	5	9	4	6	ENSG00000078269	1.0	False
0.00025313568403081326	0.04477611940298507	0.04273683234913386	0.0436323862737863	8	7	10	3	6	ENSG00000090432	1.0	False
0.00037934971823383494	0.04477611940298507	0.07616834449746329	0.09499916032577377	16	7	19	13	18	ENSG00000099341	1.0	False
8.310610929546962e-05	0.04477611940298507	0.05186605651079007	0.04670732915326334	11	7	19	13	17	ENSG00000100353	1.0	False
0.0004238004965500109	0.04477611940298507	0.11054407751617602	0.109612595013829	30	7	19	11	16	ENSG00000100393	1.0	False
5.8213835808852724e-05	0.04477611940298507	0.03530204056552464	0.04443171051498246	14	7	19	8	15	ENSG00000101444	1.0	False
2.547516760419546e-05	0.04477611940298507	0.03228071404326679	0.01762820512820516	8	7	14	5	7	ENSG00000108679	1.0	False
0.0006407766701307973	0.04477611940298507	0.11131378549398122	0.13473703024722702	32	7	19	12	17	ENSG00000110367	1.0	False
0.0026402244459851343	0.04477611940298507	0.17520964960743823	0.16985822750789492	19	6	10	4	6	ENSG00000113597	1.0	False
0.0020342987255604844	0.04477611940298507	0.21184724679304437	0.23148579241030184	12	6	9	4	5	ENSG00000120875	1.0	False
0.00012607669900855382	0.04477611940298507	0.052427840637746644	0.03535746283282472	7	7	18	8	13	ENSG00000123545	1.0	False
1.440657494370973e-05	0.04477611940298507	0.01059829059829057	0.014450867052023132	5	7	17	5	10	ENSG00000129667	1.0	False
0.00046738786172641574	0.04477611940298507	0.12438974317256583	0.12224064307517626	24	7	18	6	11	ENSG00000141556	1.0	False
0.0005865096486123221	0.04477611940298507	0.09736594906785619	0.12602402956395525	23	7	18	8	15	ENSG00000163636	1.0	False
0.0008579340948796831	0.04477611940298507	0.06932220758307717	0.07068716331625279	7	4	4	3	3	ENSG00000167107	1.0	False
0.0011169491242036245	0.04477611940298507	0.0788073170532595	0.11744031216400007	21	7	18	8	13	ENSG00000168397	1.0	False
0.0001899709878658552	0.04477611940298507	0.06808738493132648	0.040442526625045896	4	7	11	3	7	ENSG00000171840	1.0	False
5.8036846647838715e-05	0.04477611940298507	0.033608266678511356	0.031341001263213875	5	7	9	3	6	ENSG00000173581	1.0	False
0.0008089559386047202	0.04477611940298507	0.14377506268383305	0.14234311415720713	29	7	17	7	12	ENSG00000173598	1.0	False
0.004288889134835481	0.04477611940298507	0.33418991406484155	0.343964858670741	20	7	15	5	9	ENSG00000176542	1.0	False
1.922819182913773e-05	0.04477611940298507	0.01596920929606836	0.016274864376130217	7	7	16	5	9	ENSG00000177239	1.0	False
0.0005306719724781593	0.04477611940298507	0.09617852664498841	0.08465358784022625	9	7	18	9	15	ENSG00000179526	1.0	False
0.002794005888448016	0.04477611940298507	0.20405339822414056	0.16775005242189134	22	7	15	4	8	ENSG00000180182	1.0	False
0.00027081937433485483	0.04477611940298507	0.08010025971276906	0.11905115290239895	16	7	19	11	15	ENSG00000185862	1.0	False
3.088001605089726e-05	0.04477611940298507	0.022745490641168566	0.02062749113248253	7	7	19	10	13	ENSG00000203879	1.0	False
0.009738304948242552	0.04477611940298507	0.2956453113378888	0.33130648591174905	25	6	7	3	5	ENSG00000231365	1.0	False
0.0065193231771329945	0.04975124378109453	0.31694917283152585	0.2690783071043699	19	6	7	3	4	ENSG00000002016	1.0	False
0.0025542722369367816	0.04975124378109453	0.22077605059731728	0.18846754494854445	25	7	14	4	9	ENSG00000026103	1.0	False
