statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.000587205169769052	0.009950248756218905	0.05976834991564538	0.0527051480706925	3	5	9	4	6	ENSG00000122484	0.8201247284703244	False
0.0004781010124344977	0.009950248756218905	0.07563436738388364	0.07698004343832776	4	7	19	7	16	ENSG00000124562	0.8201247284703244	False
0.0039475247041259225	0.009950248756218905	0.1584592951967003	0.15506369030602338	12	6	17	9	12	ENSG00000125457	0.8201247284703244	False
0.0010391292334635503	0.009950248756218905	0.09484963072875967	0.10358001515001813	5	6	12	4	8	ENSG00000129315	0.8201247284703244	False
0.004149704693754809	0.009950248756218905	0.23086985488380443	0.18575289353277966	9	6	14	5	11	ENSG00000130813	0.8201247284703244	False
0.0009945132754174918	0.009950248756218905	0.06440232912215246	0.061813186813186816	2	6	12	4	8	ENSG00000131013	0.8201247284703244	False
0.025039835066197447	0.009950248756218905	0.2298569180411693	0.3606745727907183	11	6	18	9	12	ENSG00000132323	0.8201247284703244	False
0.003999795822416008	0.009950248756218905	0.2823111411761231	0.2681090810464285	23	6	14	7	9	ENSG00000134900	0.8201247284703244	False
0.0005479251245518033	0.009950248756218905	0.12672220295970574	0.0541102099202415	8	7	18	3	12	ENSG00000135698	0.8201247284703244	False
0.017442000840024244	0.009950248756218905	0.124034421168193	0.24236163117661186	4	6	16	7	10	ENSG00000135940	0.8201247284703244	False
0.0018253389792794179	0.009950248756218905	0.19191535248800343	0.25578722054859676	6	6	11	5	8	ENSG00000136478	0.8201247284703244	False
0.0030358303956043056	0.009950248756218905	0.24247989257895466	0.14240890154511415	9	6	10	3	8	ENSG00000136717	0.8201247284703244	False
0.013421038810023881	0.009950248756218905	0.3322019692191397	0.29055885861390995	12	6	9	3	7	ENSG00000137871	0.8201247284703244	False
0.004229574066440035	0.009950248756218905	0.2201493061785405	0.1875167740203973	7	6	14	5	10	ENSG00000141428	0.8201247284703244	False
0.0034973694713429	0.009950248756218905	0.18697745400531396	0.23945215079250573	2	6	9	3	7	ENSG00000142409	0.8201247284703244	False
0.00025491463212001873	0.009950248756218905	0.04512731462560521	0.030318138615040492	2	7	19	9	17	ENSG00000143256	0.8201247284703244	False
0.013547679483400575	0.009950248756218905	0.14158136529032633	0.26477395542323456	12	6	16	5	11	ENSG00000144048	0.8201247284703244	False
0.006700641043229804	0.009950248756218905	0.2730315204883174	0.2836465170017812	6	5	7	3	6	ENSG00000144182	0.8201247284703244	False
0.0002855810388353926	0.009950248756218905	0.13899959605890982	0.046877933539705964	4	7	19	7	15	ENSG00000147155	0.8201247284703244	False
0.0027725743554468593	0.009950248756218905	0.15409795871487386	0.20967418976515348	3	6	8	3	6	ENSG00000147383	0.8201247284703244	False
0.0032312814898753078	0.009950248756218905	0.1855490003850695	0.1905159558604235	6	6	11	4	7	ENSG00000153443	0.8201247284703244	False
0.0053090156065419385	0.009950248756218905	0.3450479873869594	0.29823825503355705	20	7	10	3	7	ENSG00000153944	0.8201247284703244	False
