statistic	pval	effect_equal_donor	effect_pooled_counts	n_features	n_celltypes	n_donors	min_donors_per_celltype	max_donors_per_celltype	gene	qval	sig
0.0003447457212007115	0.009950248756218905	0.06948641041062936	0.05779299234796619	11	7	16	5	11	ENSG00000133884	0.8949338306879809	False
0.0020454065368468674	0.009950248756218905	0.16915653084373056	0.15875613747954176	36	7	19	9	14	ENSG00000135164	0.8949338306879809	False
0.00014961331858910805	0.009950248756218905	0.058708062642882475	0.028551629911387703	14	7	18	9	14	ENSG00000138382	0.8949338306879809	False
0.0011817547208896359	0.009950248756218905	0.14874562801892635	0.13380473741623816	27	7	18	9	13	ENSG00000138600	0.8949338306879809	False
2.13999250199825e-05	0.009950248756218905	0.01091229856529699	0.011940298507462692	3	5	7	4	5	ENSG00000140320	0.8949338306879809	False
0.0015537660146448516	0.009950248756218905	0.10596496116675053	0.13277080742408268	9	4	6	3	5	ENSG00000142082	0.8949338306879809	False
0.0007782086228094883	0.009950248756218905	0.13502516965004596	0.10883548150042754	34	7	19	9	14	ENSG00000148730	0.8949338306879809	False
0.0012394519194032306	0.009950248756218905	0.14146876690401367	0.13741180992121227	37	7	18	6	10	ENSG00000151883	0.8949338306879809	False
0.00047506212433440995	0.009950248756218905	0.11706019911629637	0.0663574520717378	17	7	18	8	12	ENSG00000159202	0.8949338306879809	False
0.0001945282606063051	0.009950248756218905	0.06042363385452275	0.046143391506200185	6	7	11	3	10	ENSG00000161835	0.8949338306879809	False
6.36606802893001e-05	0.009950248756218905	0.02797625465981385	0.028537692449242456	6	7	12	4	9	ENSG00000163874	0.8949338306879809	False
7.070427935020496e-05	0.009950248756218905	0.04565008895051634	0.057733968060853104	22	7	19	11	16	ENSG00000163931	0.8949338306879809	False
0.0016514585265803056	0.009950248756218905	0.24982330120449162	0.16522648083623695	34	7	18	7	13	ENSG00000166479	0.8949338306879809	False
0.002493573484579928	0.009950248756218905	0.3556038475585038	0.25169905587597813	16	5	9	3	7	ENSG00000170779	0.8949338306879809	False
4.13710853244124e-06	0.009950248756218905	0.0069326398324101035	0.00604278488079819	8	7	19	13	17	ENSG00000171222	0.8949338306879809	False
0.0005585942441131942	0.009950248756218905	0.16203319878654399	0.10984251583161232	23	7	18	8	13	ENSG00000173163	0.8949338306879809	False
0.004085778552959775	0.009950248756218905	0.203019729933457	0.32859711187148405	20	6	10	4	8	ENSG00000173276	0.8949338306879809	False
0.00048738205803449763	0.009950248756218905	0.08856944020816039	0.058723596181312496	12	7	16	5	9	ENSG00000178605	0.8949338306879809	False
0.0032043309241725155	0.009950248756218905	0.2068651344370534	0.19597831236511026	19	6	13	3	8	ENSG00000180979	0.8949338306879809	False
0.0008376742554574597	0.009950248756218905	0.1125380147553649	0.11269517637390646	10	7	16	5	10	ENSG00000182518	0.8949338306879809	False
0.00032681307009520705	0.009950248756218905	0.08605433787752689	0.063891749259879	14	7	18	7	11	ENSG00000182872	0.8949338306879809	False
0.0013141117081297813	0.009950248756218905	0.18428788332686136	0.16160797555877152	18	7	16	5	9	ENSG00000183155	0.8949338306879809	False
0.0006142665374568592	0.009950248756218905	0.0788760504201681	0.08609871565451784	11	3	4	3	4	ENSG00000204116	0.8949338306879809	False
0.009307182910499158	0.009950248756218905	0.2709104796507634	0.23319027181688123	8	3	4	3	4	ENSG00000230487	0.8949338306879809	False
0.0005591674692884536	0.009950248756218905	0.11580885965714825	0.11538461538461535	8	6	8	3	6	ENSG00000233461	0.8949338306879809	False
0.005302569869994292	0.009950248756218905	0.18648757802761837	0.23056291808658336	3	3	4	3	4	ENSG00000237753	0.8949338306879809	False
0.054789480551550404	0.009950248756218905	0.7960916442048518	0.6887417218543047	6	6	9	3	4	ENSG00000239961	0.8949338306879809	False
0.003303620506612703	0.009950248756218905	0.23692800557007632	0.15299119690678994	7	5	8	3	7	ENSG00000272677	0.8949338306879809	False
0.0033439287514899817	0.009950248756218905	0.25198876623066735	0.24624433106575963	14	7	11	3	8	ENSG00000291207	0.8949338306879809	False
0.0002301100748241438	0.014925373134328358	0.18498643739328027	0.2791584146190888	94	7	19	9	14	ENSG00000054654	0.8949338306879809	False
0.0007684877458146753	0.014925373134328358	0.15456269685814789	0.10826245972540711	39	7	19	7	13	ENSG00000081791	0.8949338306879809	False
1.9420526098390045e-07	0.014925373134328358	0.004245899513888507	0.002043367729267724	10	7	19	12	15	ENSG00000100097	0.8949338306879809	False
0.0008637867245735024	0.014925373134328358	0.0627825600892864	0.0658513313956604	13	7	19	9	14	ENSG00000100804	0.8949338306879809	False
1.2611828051669462e-05	0.014925373134328358	0.021641251332188256	0.019659242827605315	16	7	19	15	17	ENSG00000103363	0.8949338306879809	False
0.0012248040260201631	0.014925373134328358	0.11665284687672749	0.10366004962779157	9	5	5	3	4	ENSG00000106100	0.8949338306879809	False
0.0017974187341710612	0.014925373134328358	0.21610560090515882	0.2076437119596767	18	7	16	6	11	ENSG00000107742	0.8949338306879809	False
6.045019970676216e-05	0.014925373134328358	0.023704184751637436	0.015145881427703959	5	7	19	7	14	ENSG00000107872	0.8949338306879809	False
1.0251982149599392e-05	0.014925373134328358	0.008081122365533128	0.008714596949891072	8	7	17	5	11	ENSG00000108604	0.8949338306879809	False
0.0013111506251668556	0.014925373134328358	0.19778699620656365	0.1382315999646803	8	7	18	8	13	ENSG00000114383	0.8949338306879809	False
8.294552377559127e-05	0.014925373134328358	0.04569239149106269	0.04407455445068932	11	7	18	8	13	ENSG00000115204	0.8949338306879809	False
0.0011739031579438841	0.014925373134328358	0.17196886895983185	0.13712867323244454	9	7	17	5	11	ENSG00000126882	0.8949338306879809	False
0.020487895172730603	0.014925373134328358	0.4928938243297511	0.4750043245113303	26	5	8	4	4	ENSG00000133195	0.8949338306879809	False
0.00161595955196415	0.014925373134328358	0.20641489812929698	0.20282116760079152	21	6	11	4	6	ENSG00000134698	0.8949338306879809	False
0.0002179119816041905	0.014925373134328358	0.036071812691321266	0.047904191616766505	4	7	13	3	9	ENSG00000135617	0.8949338306879809	False
0.0004895997765193893	0.014925373134328358	0.23781066731433992	0.2752437855814216	21	7	16	3	9	ENSG00000138246	0.8949338306879809	False
0.0011922558546611174	0.014925373134328358	0.17865443182679477	0.2595928058610559	53	7	19	14	17	ENSG00000140575	0.8949338306879809	False
0.004944178680831313	0.014925373134328358	0.44743041986937165	0.3711455952524159	36	3	5	3	4	ENSG00000141337	0.8949338306879809	False
0.0015388367908782984	0.014925373134328358	0.1959548640634338	0.19595981462773204	34	7	17	8	12	ENSG00000144747	0.8949338306879809	False
0.0002247569002405121	0.014925373134328358	0.05746846237556798	0.04815545652772739	32	7	18	9	13	ENSG00000146540	0.8949338306879809	False
0.0010231245603288907	0.014925373134328358	0.13847003367206354	0.164526692320216	9	7	18	7	12	ENSG00000159479	0.8949338306879809	False
6.312547166016896e-05	0.014925373134328358	0.03681046818602304	0.038378399778296816	5	7	18	9	13	ENSG00000161920	0.8949338306879809	False
1.654447266431388e-06	0.014925373134328358	0.016168433565258974	0.0048778553299492575	3	4	9	4	6	ENSG00000166289	0.8949338306879809	False
4.3054946750948775e-05	0.014925373134328358	0.013742574389136343	0.03535107310553752	29	7	19	16	19	ENSG00000167526	0.8949338306879809	False
1.2097835474130746e-05	0.014925373134328358	0.028204015551326587	0.015961408259986466	5	7	18	10	15	ENSG00000168701	0.8949338306879809	False
0.0051685942635134735	0.014925373134328358	0.3577921122877262	0.31034482758620685	15	6	7	3	6	ENSG00000169955	0.8949338306879809	False
0.0013412425920868727	0.014925373134328358	0.13614711370258642	0.15301340441841674	16	7	19	7	12	ENSG00000172239	0.8949338306879809	False
0.000319379214051723	0.014925373134328358	0.042815520890022135	0.05743801212586172	11	7	16	8	12	ENSG00000173039	0.8949338306879809	False
6.782902210755482e-05	0.014925373134328358	0.047777452163790396	0.02435279858883653	4	7	18	8	13	ENSG00000175701	0.8949338306879809	False
0.005619082034414612	0.014925373134328358	0.3915035118987428	0.3429699167911244	31	6	8	3	5	ENSG00000179532	0.8949338306879809	False
0.0026983381975157358	0.014925373134328358	0.1964426507772984	0.1699666449900589	10	7	17	4	11	ENSG00000182473	0.8949338306879809	False
0.0001805262218316677	0.014925373134328358	0.03295579734099203	0.04211378821623809	9	7	10	3	7	ENSG00000186787	0.8949338306879809	False
0.005341992933609849	0.014925373134328358	0.19881622561008971	0.13575962318696577	9	6	10	3	8	ENSG00000188295	0.8949338306879809	False
0.0020465263435039626	0.014925373134328358	0.24648829819435705	0.3020527859237537	21	6	8	3	6	ENSG00000198648	0.8949338306879809	False
0.003518237316122385	0.014925373134328358	0.25497069575953646	0.2640128072470276	24	3	6	4	5	ENSG00000231365	0.8949338306879809	False
0.004257109515702009	0.014925373134328358	0.20199283478757907	0.15886708626434654	17	4	5	3	4	ENSG00000248508	0.8949338306879809	False
0.002703596943425661	0.014925373134328358	0.31430563880699014	0.34259961495828717	11	7	14	5	10	ENSG00000270761	0.8949338306879809	False
0.0008626607053516387	0.014925373134328358	0.09466099942527714	0.10695187165775398	14	5	8	3	5	ENSG00000273749	0.8949338306879809	False
4.1029095751686626e-05	0.01990049751243781	0.09449562940217168	0.0938215102974828	3	7	11	3	6	ENSG00000005381	0.8949338306879809	False
0.006767177164044273	0.01990049751243781	0.15582740643583598	0.24494289981330228	40	7	19	9	15	ENSG00000012660	0.8949338306879809	False
0.00924449638572871	0.01990049751243781	0.24936832536918146	0.2036491288896594	18	4	6	3	6	ENSG00000067113	0.8949338306879809	False
0.0025590179497298046	0.01990049751243781	0.2644172419606373	0.2699676200755532	20	7	10	3	6	ENSG00000073417	0.8949338306879809	False
0.00043237826596530086	0.01990049751243781	0.10885110532585458	0.08919055163474005	6	7	9	3	6	ENSG00000090447	0.8949338306879809	False
0.0001624660611056036	0.01990049751243781	0.06921820470769643	0.058129519848536586	12	7	19	9	13	ENSG00000100403	0.8949338306879809	False
0.004048431032416217	0.01990049751243781	0.12412893620396967	0.2552705576728186	12	5	9	4	7	ENSG00000101181	0.8949338306879809	False
0.001739629680314152	0.01990049751243781	0.1849305018189586	0.16455560763853505	26	7	17	8	11	ENSG00000101290	0.8949338306879809	False
0.00027930928869750285	0.01990049751243781	0.11073459506428453	0.07722236561606774	9	7	17	7	12	ENSG00000107175	0.8949338306879809	False
0.0007161822323772107	0.01990049751243781	0.1437445171911171	0.2091988310929281	63	7	18	10	13	ENSG00000115306	0.8949338306879809	False
0.00014295939722922194	0.01990049751243781	0.050546005578740096	0.04501772689804693	12	7	19	13	17	ENSG00000115541	0.8949338306879809	False
0.0003432846602895523	0.01990049751243781	0.07231552715423685	0.06004247377566123	13	5	6	3	5	ENSG00000124181	0.8949338306879809	False
0.0008630163636245214	0.01990049751243781	0.07063971555459014	0.06093929426419355	10	5	5	3	4	ENSG00000130684	0.8949338306879809	False
0.0012150066963165132	0.01990049751243781	0.17831936060361073	0.13927771660459998	27	7	17	6	11	ENSG00000132463	0.8949338306879809	False
0.00040582552285462983	0.01990049751243781	0.12886993596681037	0.19740478403245598	21	7	18	8	12	ENSG00000132612	0.8949338306879809	False
0.0018307219152189976	0.01990049751243781	0.2515965715765631	0.2693548387096774	24	6	9	3	6	ENSG00000135362	0.8949338306879809	False
0.0003829069536237316	0.01990049751243781	0.09947569384436365	0.06077773624008008	27	7	16	6	12	ENSG00000137509	0.8949338306879809	False
0.04147437529545028	0.01990049751243781	0.5914991200679294	0.6264726974695216	17	4	5	3	4	ENSG00000138463	0.8949338306879809	False
0.00043223598573597955	0.01990049751243781	0.08189838525650998	0.08428673751863255	12	6	11	3	7	ENSG00000143387	0.8949338306879809	False
0.008527406818918781	0.01990049751243781	0.3296040503211623	0.285671768707483	25	6	7	3	5	ENSG00000145545	0.8949338306879809	False
0.00023001376789754264	0.01990049751243781	0.037662792740183616	0.02946833079850966	11	7	18	8	12	ENSG00000145901	0.8949338306879809	False
0.00016360506869696762	0.01990049751243781	0.03460492682391991	0.043325730986151764	10	7	19	13	17	ENSG00000154723	0.8949338306879809	False
0.0016348039094936982	0.01990049751243781	0.20426196894419296	0.230991693159676	16	7	15	3	9	ENSG00000154845	0.8949338306879809	False
0.0023475207109357257	0.01990049751243781	0.1918539071936321	0.1685769269412392	18	7	14	3	10	ENSG00000155926	0.8949338306879809	False
0.003911797726582213	0.01990049751243781	0.2579501397515238	0.23980904939809056	19	4	4	3	3	ENSG00000160961	0.8949338306879809	False
6.991743813168462e-05	0.01990049751243781	0.028387530129240883	0.025577241995152437	2	3	4	3	3	ENSG00000162062	0.8949338306879809	False
8.650356816275748e-05	0.01990049751243781	0.043747932386142954	0.03887990182406422	6	6	8	3	6	ENSG00000162430	0.8949338306879809	False
0.0009199086145341423	0.01990049751243781	0.15572409995519446	0.1312628401324892	33	7	18	7	13	ENSG00000163738	0.8949338306879809	False
0.0026817396971304344	0.01990049751243781	0.2464078399297149	0.193560116354234	36	7	16	6	9	ENSG00000167232	0.8949338306879809	False
0.001762487285213977	0.01990049751243781	0.24744937767770583	0.20079624336463867	31	5	5	3	4	ENSG00000168807	0.8949338306879809	False
7.52057877703587e-05	0.01990049751243781	0.03182919068051082	0.020480775108502932	7	7	18	9	14	ENSG00000171202	0.8949338306879809	False
0.0012611453042310466	0.01990049751243781	0.20827505254291867	0.1750310168277212	23	7	14	3	9	ENSG00000171475	0.8949338306879809	False
0.00295975752073504	0.01990049751243781	0.18139233934459	0.14415214415214414	10	3	4	3	4	ENSG00000181804	0.8949338306879809	False
1.861213621772136e-05	0.01990049751243781	0.03284126709923997	0.02999115389273828	7	7	19	13	17	ENSG00000183648	0.8949338306879809	False
0.0009819694094291608	0.01990049751243781	0.10529293148025559	0.17420040672952486	8	6	10	3	7	ENSG00000183688	0.8949338306879809	False
0.007793207264845901	0.01990049751243781	0.29258740533250344	0.226150359641344	15	5	6	3	4	ENSG00000185453	0.8949338306879809	False
1.796689100323159e-06	0.01990049751243781	0.016855266340240822	0.00797820047881442	13	7	19	14	17	ENSG00000185885	0.8949338306879809	False
0.00044744445026931046	0.01990049751243781	0.10923875260403623	0.11357987180625777	23	7	19	11	16	ENSG00000188042	0.8949338306879809	False
3.175124609308655e-06	0.01990049751243781	0.0045325203252032445	0.00749063670411986	5	7	14	3	9	ENSG00000197785	0.8949338306879809	False
0.0008482825189620631	0.01990049751243781	0.11050721481954046	0.1479314099074578	7	6	13	3	10	ENSG00000213203	0.8949338306879809	False
0.004662522176375651	0.01990049751243781	0.2348506144842984	0.26962465640127464	17	6	10	4	8	ENSG00000213965	0.8949338306879809	False
7.137471377296323e-05	0.01990049751243781	0.03241224478608177	0.024021439543320276	4	7	17	5	11	ENSG00000228300	0.8949338306879809	False
0.01496057395573061	0.01990049751243781	0.29580132936879233	0.2903568394222599	13	4	6	3	5	ENSG00000249709	0.8949338306879809	False
0.0032689586976232705	0.01990049751243781	0.17512495249066565	0.09473684210526315	4	4	5	3	5	ENSG00000273148	0.8949338306879809	False
0.0003144407764449406	0.01990049751243781	0.05928941773323568	0.04607788948477018	5	7	16	7	10	ENSG00000278970	0.8949338306879809	False
0.004107655686947095	0.01990049751243781	0.32789002924104027	0.25952842377260976	19	4	7	3	5	ENSG00000291067	0.8949338306879809	False
0.0005372958340982874	0.01990049751243781	0.04693506139933579	0.09461977620461297	4	6	10	3	7	ENSG00000291085	0.8949338306879809	False
0.0025982603202058564	0.024875621890547265	0.10746777218760348	0.12165502358893057	8	7	12	6	9	ENSG00000016864	0.8949338306879809	False
0.0011635141339208597	0.024875621890547265	0.1362938775860728	0.13067472799463722	20	7	17	5	11	ENSG00000067596	0.8949338306879809	False
0.00044723774464899493	0.024875621890547265	0.12352882212699744	0.10923953430765418	25	7	17	5	12	ENSG00000100580	0.8949338306879809	False
0.0006497177266499897	0.024875621890547265	0.15575449628967805	0.18432422938438572	23	7	14	3	8	ENSG00000101350	0.8949338306879809	False
0.0010814081270579413	0.024875621890547265	0.09557854999651058	0.1334896169469648	10	7	16	5	10	ENSG00000101544	0.8949338306879809	False
0.0003656537112364494	0.024875621890547265	0.11722712382873642	0.11876772253808121	6	7	17	6	11	ENSG00000105355	0.8949338306879809	False
2.637053485403203e-05	0.024875621890547265	0.02715110760955478	0.021504812445561426	11	7	18	10	15	ENSG00000108826	0.8949338306879809	False
6.190015022728028e-05	0.024875621890547265	0.04427412651111666	0.024375456081860074	15	7	19	10	15	ENSG00000110801	0.8949338306879809	False
0.0010638439676924805	0.024875621890547265	0.15910684673850145	0.10241402357114024	15	7	17	6	11	ENSG00000111231	0.8949338306879809	False
0.0007402886137924738	0.024875621890547265	0.25272614519846925	0.19825224990217813	30	4	7	3	6	ENSG00000112182	0.8949338306879809	False
0.00012825618921885135	0.024875621890547265	0.04261461217096751	0.032058294872392576	7	7	19	10	14	ENSG00000119421	0.8949338306879809	False
0.0017176833805522627	0.024875621890547265	0.17999151764293558	0.1695504886785912	17	7	14	4	10	ENSG00000121644	0.8949338306879809	False
0.002783182046708397	0.024875621890547265	0.18434990374427232	0.2038682286343266	23	6	15	4	10	ENSG00000122912	0.8949338306879809	False
0.001300532246616892	0.024875621890547265	0.1894727922092687	0.18632000102261254	6	4	6	3	4	ENSG00000125245	0.8949338306879809	False
0.0014174434573051373	0.024875621890547265	0.15270484152634056	0.12493981494593698	12	7	19	9	14	ENSG00000125445	0.8949338306879809	False
7.533434667955352e-05	0.024875621890547265	0.04583538262399553	0.055149353461589	15	7	19	12	16	ENSG00000125971	0.8949338306879809	False
0.0009616547687948719	0.024875621890547265	0.11770243513172743	0.1171718379563594	8	7	17	6	12	ENSG00000132254	0.8949338306879809	False
0.0008347195509017112	0.024875621890547265	0.11971036914764926	0.08007913564295381	28	7	18	7	14	ENSG00000134330	0.8949338306879809	False
0.00027191645853491477	0.024875621890547265	0.07381118835565238	0.1333687583612859	21	7	19	10	16	ENSG00000134996	0.8949338306879809	False
1.82161668214738e-05	0.024875621890547265	0.0318512874367408	0.02849544208956101	10	7	19	13	16	ENSG00000145494	0.8949338306879809	False
0.0012117495620181577	0.024875621890547265	0.19944607480283924	0.19758064516129029	21	7	15	3	9	ENSG00000145860	0.8949338306879809	False
0.0041220784782143955	0.024875621890547265	0.23847940504638607	0.22477394692347277	33	5	9	3	7	ENSG00000156787	0.8949338306879809	False
0.0037866377613267606	0.024875621890547265	0.23830070559988661	0.23547495120364345	15	5	9	4	6	ENSG00000156931	0.8949338306879809	False
0.0012009324818916668	0.024875621890547265	0.10824856155776816	0.1438531526188651	9	6	12	4	8	ENSG00000164631	0.8949338306879809	False
1.8316358135126924e-05	0.024875621890547265	0.014368275193654158	0.015724776118044768	17	7	19	15	18	ENSG00000164919	0.8949338306879809	False
